t,x,y,z,dx,dy,dz,dv_st
2.6003426150637465e+03,-9.9122223684568467e-01,4.1331513469820558e-03,3.6151025331818273e-04,2.1330676714458536e-03,3.9328876683172309e-03,-2.2304192168016912e-03,5.4679345339536670e-12
2.6034018416697040e+03,-9.9122272526049804e-01,4.1391292525649829e-03,3.5673757523742343e-04,2.1354332577462791e-03,3.9303700542029363e-03,-2.1991503178708438e-03,4.0114391595125201e-12
2.6064610682756615e+03,-9.9122372078112220e-01,4.1440223154183432e-03,3.5153164791309685e-04,2.1363814209520975e-03,3.9323617498386865e-03,-2.1684247512855741e-03,5.9203710407018662e-12
2.6095202948816191e+03,-9.9122519428710198e-01,4.1477888501561854e-03,3.4597204130851656e-04,2.1359357181725382e-03,3.9387063579001680e-03,-2.1386969163559267e-03,5.2053015679121011e-12
2.6125795214875766e+03,-9.9122711032297151e-01,4.1504051228750715e-03,3.4014047245585721e-04,2.1341393028477813e-03,3.9491887018537897e-03,-2.1103896557425170e-03,5.3754542022943499e-12
2.6156387480935341e+03,-9.9122942811880477e-01,4.1518643678526623e-03,3.3411951061250932e-04,2.1310529249424642e-03,3.9635424015243004e-03,-2.0838902356639633e-03,5.4970849305391312e-12
2.6186979746994916e+03,-9.9123210258797301e-01,4.1521756334935598e-03,3.2799144990554161e-04,2.1267528770332884e-03,3.9814573566331335e-03,-2.0595475645766369e-03,4.9760099500417701e-12
2.6217572013054491e+03,-9.9123508526889037e-01,4.1513625385369091e-03,3.2183734862668536e-04,2.1213289794618684e-03,4.0025868937558773e-03,-2.0376704738848243e-03,3.9615202695131297e-12
2.6248164279114067e+03,-9.9123832519035648e-01,4.1494620051316907e-03,3.1573622543151905e-04,2.1148826615408683e-03,4.0265544006377052e-03,-2.0185268639458230e-03,3.6423560231924056e-12
2.6278756545173642e+03,-9.9124176964812249e-01,4.1465230217473019e-03,3.0976439590296473e-04,2.1075251797743138e-03,4.0529593410658649e-03,-2.0023435136615943e-03,5.4416712373495098e-12
2.6309348811233217e+03,-9.9124536488718373e-01,4.1426054741390533e-03,3.0399492837872332e-04,2.0993759980118499e-03,4.0813826044422408e-03,-1.9893063591611060e-03,4.6734232455492016e-12
2.6339941077292792e+03,-9.9124905669702634e-01,4.1377790709259225e-03,2.9849719475186432e-04,2.0905613214302716e-03,4.1113911983823304e-03,-1.9795610644752280e-03,4.4343527406454079e-12
2.6370533343352367e+03,-9.9125279091943741e-01,4.1321223755382934e-03,2.9333649133526148e-04,2.0812128034680931e-03,4.1425423374864545e-03,-1.9732137289031463e-03,4.5516062527894983e-12
2.6401125609411943e+03,-9.9125651388613800e-01,4.1257219445096638e-03,2.8857370488109271e-04,2.0714663841842396e-03,4.1743870093539082e-03,-1.9703316037056064e-03,5.0167087465524671e-12
2.6431717875471518e+03,-9.9126017279782119e-01,4.1186715642315512e-03,2.8426500011987315e-04,2.0614612438798904e-03,4.2064731301800773e-03,-1.9709437196599594e-03,5.9727113693952555e-12
2.6462310141531093e+03,-9.9126371606006636e-01,4.1110715680474147e-03,2.8046150757109553e-04,2.0513388377531314e-03,4.2383484163719398e-03,-1.9750413573260818e-03,5.0653237849473940e-12
2.6492902407590668e+03,-9.9126709359509957e-01,4.1030282098756176e-03,2.7720899318040742e-04,2.0412419660851794e-03,4.2695631102080966e-03,-1.9825783228763472e-03,5.0371978431940071e-12
2.6523494673650243e+03,-9.9127025714110084e-01,4.0946530632114961e-03,2.7454749540220422e-04,2.0313138544459488e-03,4.2996727022058812e-03,-1.9934710221570424e-03,5.1737297326326365e-12
2.6554086939709819e+03,-9.9127316055903447e-01,4.0860624101916173e-03,2.7251091955067004e-04,2.0216971861109945e-03,4.3282407880603779e-03,-2.0075983564353263e-03,4.0966551750898376e-12
2.6584679205769394e+03,-9.9127576016050978e-01,4.0773765838428531e-03,2.7112658418548753e-04,2.0125330519728019e-03,4.3548421955159622e-03,-2.0248014928755859e-03,4.4811051338911052e-12
2.6615271471828969e+03,-9.9127801506585167e-01,4.0687192223532384e-03,2.7041472036471310e-04,2.0039597891129864e-03,4.3790665001089968e-03,-2.0448835913355148e-03,4.0666665881872180e-12
2.6645863737888544e+03,-9.9127988760753760e-01,4.0602163958651247e-03,2.7038793058838697e-04,1.9961116574902147e-03,4.4005220281990720e-03,-2.0676095977014749e-03,3.9292965084314348e-12
2.6676456003948119e+03,-9.9128134378069976e-01,4.0519955680586497e-03,2.7105062138392294e-04,1.9891173478172809e-03,4.4188404222348376e-03,-2.0927062391482955e-03,3.2124575227499003e-12
2.6707048270007695e+03,-9.9128235374709961e-01,4.0441843585977619e-03,2.7239843067777348e-04,1.9830982916398425e-03,4.4336818040838777e-03,-2.1198623799356122e-03,3.9537902921438219e-12
2.6737640536067270e+03,-9.9128289238661593e-01,4.0369090796716087e-03,2.7441767873187561e-04,1.9781667848105334e-03,4.4447405312106891e-03,-2.1487299133815486e-03,3.0975323170423510e-12
2.6768232802126845e+03,-9.9128293989465743e-01,4.0302930313814139e-03,2.7708487820442490e-04,1.9744239187510096e-03,4.4517514868371855e-03,-2.1789253769251269e-03,4.3901149183511737e-12
2.6798825068186420e+03,-9.9128248240409911e-01,4.0244545528906025e-03,2.8036634571263657e-04,1.9719573779208173e-03,4.4544967879850406e-03,-2.2100324764135473e-03,4.0187966078519823e-12
2.6829417334245995e+03,-9.9128151262077602e-01,4.0195048445493264e-03,2.8421796153733041e-04,1.9708391236918118e-03,4.4528127252215777e-03,-2.2416056948154810e-03,3.6364886909723281e-12
2.6860009600305571e+03,-9.9128003043868573e-01,4.0155455966595834e-03,2.8858512682585413e-04,1.9711230651853623e-03,4.4465966866996665e-03,-2.2731751316731885e-03,3.8096215575933457e-12
2.6890601866365146e+03,-9.9127804350546844e-01,4.0126664809827985e-03,2.9340296691789249e-04,1.9728427953912722e-03,4.4358137461992797e-03,-2.3042526748720438e-03,3.1825620681047437e-12
2.6921194132424721e+03,-9.9127556770040004e-01,4.0109425867167871e-03,2.9859682447632303e-04,1.9760095052793252e-03,4.4205025426334865e-03,-2.3343395426609630e-03,2.8863083571195600e-12
2.6951786398484296e+03,-9.9127262748045764e-01,4.0104319032073241e-03,3.0408307715558923e-04,1.9806102096450251e-03,4.4007800362163563e-03,-2.3629351522164014e-03,3.1129922717809674e-12
2.6982378664543871e+03,-9.9126925605279925e-01,4.0111729704285738e-03,3.0977030059657520e-04,1.9866064105716207e-03,4.3768447074622463e-03,-2.3895471755597184e-03,4.6448316425085066e-12
2.7012970930603447e+03,-9.9126549532970654e-01,4.0131828309134480e-03,3.1556077942721645e-04,1.9939333367495950e-03,4.3489777802790952e-03,-2.4137025386612530e-03,4.1414517909288411e-12
2.7043563196663022e+03,-9.9126139563324944e-01,4.0164554219217141e-03,3.2135234695769040e-04,2.0024998655918769e-03,4.3175421006760306e-03,-2.4349590150468652e-03,4.2174477130174635e-12
2.7074155462722597e+03,-9.9125701511618947e-01,4.0209605383085623e-03,3.2704051114583541e-04,2.0121892433053292e-03,4.2829783935928178e-03,-2.4529169686749127e-03,2.9951799660921099e-12
2.7104747728782172e+03,-9.9125241889176263e-01,4.0266434788406797e-03,3.3252080054234053e-04,2.0228606379786925e-03,4.2457987444043388e-03,-2.4672307276537311e-03,3.5949517041444781e-12
2.7135339994841747e+03,-9.9124767786866530e-01,4.0334254582085546e-03,3.3769124334332920e-04,2.0343515616567821e-03,4.2065773150482544e-03,-2.4776190270932919e-03,4.7584529966115939e-12
2.7165932260901322e+03,-9.9124286731794520e-01,4.0412048258134797e-03,3.4245487650315403e-04,2.0464811034188761e-03,4.1659384780929898e-03,-2.4838739593969262e-03,4.7999899834394447e-12
2.7196524526960898e+03,-9.9123806521114433e-01,4.0498590857757843e-03,3.4672217293687656e-04,2.0590538898548308e-03,4.1245427390106393e-03,-2.4858679155404435e-03,3.1566713005304337e-12
2.7227116793020473e+03,-9.9123335039016947e-01,4.0592476602758724e-03,3.5041327457183721e-04,2.0718646262080412e-03,4.0830709815047328e-03,-2.4835580932294856e-03,3.8199592381715759e-12
2.7257709059080048e+03,-9.9122880064035579e-01,4.0692152880218296e-03,3.5345992806502010e-04,2.0847030410640309e-03,4.0422077036044168e-03,-2.4769882801167864e-03,4.2017083615064617e-12
2.7288301325139623e+03,-9.9122449075780594e-01,4.0795959096527595e-03,3.5580703661764146e-04,2.0973589985854415e-03,4.0026239966783894e-03,-2.4662877838620206e-03,4.9996655434370033e-12
2.7318893591199198e+03,-9.9122049069352658e-01,4.0902168610391807e-03,3.5741376563638220e-04,2.1096275722248814e-03,3.9649610488023956e-03,-2.4516675562223480e-03,4.2579602450132370e-12
2.7349485857258774e+03,-9.9121686386380092e-01,4.1009031789740955e-03,3.5825416815138584e-04,2.1213138405765906e-03,3.9298149115903902e-03,-2.4334137320873813e-03,4.8947054892778386e-12
2.7380078123318349e+03,-9.9121366569567271e-01,4.1114818235899733e-03,3.5831732608755396e-04,2.1322372241082952e-03,3.8977231761289088e-03,-2.4118789552660409e-03,4.8686284571886050e-12
2.7410670389377924e+03,-9.9121094247115327e-01,4.1217856377000215e-03,3.5760703152446849e-04,2.1422351807388160e-03,3.8691540566219151e-03,-2.3874719805358803e-03,4.4212210923433301e-12
2.7441262655437499e+03,-9.9120873050379799e-01,4.1316568920956986e-03,3.5614105662325120e-04,2.1511661614421920e-03,3.8444982101040193e-03,-2.3606461126064395e-03,3.8366299122571941e-12
2.7471854921497074e+03,-9.9120705566505030e-01,4.1409503018756105e-03,3.5395007945024392e-04,2.1589117556108308e-03,3.8240634296029530e-03,-2.3318870664572776e-03,4.8799905925989142e-12
2.7502447187556650e+03,-9.9120593325232631e-01,4.1495354413124243e-03,3.5107634466130533e-04,2.1653780215136766e-03,3.8080721693241060e-03,-2.3017008103613083e-03,5.7626981288194651e-12
2.7533039453616225e+03,-9.9120536817595883e-01,4.1572985277446199e-03,3.4757214243028500e-04,2.1704960294756555e-03,3.7966617019352666e-03,-2.2706018914672890e-03,4.5476946979761123e-12
2.7563631719675800e+03,-9.9120535542386434e-01,4.1641435848371088e-03,3.4349818711703565e-04,2.1742216959635494e-03,3.7898865869839815e-03,-2.2391026532587381e-03,5.1819253712892525e-12
2.7594223985735375e+03,-9.9120588074820370e-01,4.1699930256406288e-03,3.3892197058451966e-04,2.1765350228827632e-03,3.7877230428705611e-03,-2.2077036463137604e-03,4.5663211494684211e-12
2.7624816251794950e+03,-9.9120692152477508e-01,4.1747877227824920e-03,3.3391615360870688e-04,2.1774388360197199e-03,3.7900747713804916e-03,-2.1768854230679248e-03,3.5338569432497029e-12
2.7655408517854526e+03,-9.9120844772211725e-01,4.1784866496518908e-03,3.2855704588574832e-04,2.1769571694516543e-03,3.7967797845197548e-03,-2.1471017995435223e-03,3.9155129343271252e-12
2.7686000783914101e+03,-9.9121042292794492e-01,4.1810661818508536e-03,3.2292321126917590e-04,2.1751334087907873e-03,3.8076178036074992e-03,-2.1187745734114259e-03,5.2161049097776411e-12
2.7716593049973676e+03,-9.9121280538642687e-01,4.1825191505773431e-03,3.1709422097702289e-04,2.1720283014284984e-03,3.8223178531128221e-03,-2.0922896116804973e-03,5.4535921663045882e-12
2.7747185316033251e+03,-9.9121554900723097e-01,4.1828537345503626e-03,3.1114956499369819e-04,2.1677179303297906e-03,3.8405657371949342e-03,-2.0679941649044214e-03,4.0932092815637598e-12
2.7777777582092826e+03,-9.9121860431609621e-01,4.1820922669890074e-03,3.0516772125363197e-04,2.1622917300920977e-03,3.8620111582171601e-03,-2.0461952280197613e-03,3.7289690226316461e-12
2.7808369848152402e+03,-9.9122191932503401e-01,4.1802700210873001e-03,2.9922537371512500e-04,2.1558506060937342e-03,3.8862743075345207e-03,-2.0271587489162466e-03,4.1943509131669995e-12
2.7838962114211977e+03,-9.9122544031312254e-01,4.1774340248581640e-03,2.9339676371688641e-04,2.1485051862811357e-03,3.9129518270171193e-03,-2.0111094826534841e-03,4.3716747313737869e-12
2.7869554380271552e+03,-9.9122911251335033e-01,4.1736419432068222e-03,2.8775315444609005e-04,2.1403742307436469e-03,3.9416221033098386e-03,-1.9982312975938420e-03,4.6170782297849653e-12
2.7900146646331127e+03,-9.9123288070734972e-01,4.1689610506490766e-03,2.8236238576496254e-04,2.1315832066895217e-03,3.9718499073425617e-03,-1.9886677570113594e-03,5.3840223699808115e-12
2.7930738912390702e+03,-9.9123668973629819e-01,4.1634673058057216e-03,2.7728849547297921e-04,2.1222630184634336e-03,4.0031904332291646e-03,-1.9825228233350373e-03,5.7078432291746144e-12
2.7961331178450278e+03,-9.9124048494052774e-01,4.1572445285290470e-03,2.7259138312393566e-04,2.1125488716583667e-03,4.0351928247707169e-03,-1.9798615596847537e-03,5.1787588745355609e-12
2.7991923444509853e+03,-9.9124421254167661e-01,4.1503836708317969e-03,2.6832649374548752e-04,2.1025792464334759e-03,4.0674033026965040e-03,-1.9807107328047632e-03,4.9417372792959205e-12
2.8022515710569428e+03,-9.9124781998280620e-01,4.1429821638627844e-03,2.6454450099848225e-04,2.0924949473590019e-03,4.0993680213649020e-03,-1.9850592519151740e-03,5.3751748055219653e-12
2.8053107976629003e+03,-9.9125125624384158e-01,4.1351433165374984e-03,2.6129097214547958e-04,2.0824381888633284e-03,4.1306357932333615e-03,-1.9928584088193071e-03,4.8960093408823006e-12
2.8083700242688578e+03,-9.9125447215037032e-01,4.1269757367714214e-03,2.5860600061346299e-04,2.0725516723735177e-03,4.1607608245726180e-03,-2.0040219154198011e-03,5.5041629821062088e-12
2.8114292508748154e+03,-9.9125742068776934e-01,4.1185927402278754e-03,2.5652379647287575e-04,2.0629776257406114e-03,4.1893056031493403e-03,-2.0184257645350354e-03,3.9269682019948954e-12
2.8144884774807729e+03,-9.9126005734172862e-01,4.1101117100748085e-03,2.5507222962405947e-04,2.0538567431148944e-03,4.2158440696664634e-03,-2.0359079707150318e-03,5.2711460739374154e-12
2.8175477040867304e+03,-9.9126234046810346e-01,4.1016533676215281e-03,2.5427232661731348e-04,2.0453270194698502e-03,4.2399651935308702e-03,-2.0562682755155531e-03,4.8643443733453750e-12
2.8206069306926879e+03,-9.9126423171276878e-01,4.0933409150686710e-03,2.5413772765581498e-04,2.0375224095962041e-03,4.2612770475074502e-03,-2.0792679312082521e-03,3.4998636692762378e-12
2.8236661572986454e+03,-9.9126569648011098e-01,4.0852990146176549e-03,2.5467411730349746e-04,2.0305713178130078e-03,4.2794114567009656e-03,-2.1046297016787453e-03,4.2407307773828495e-12
2.8267253839046029e+03,-9.9126670445349596e-01,4.0776525688443399e-03,2.5587864987958804e-04,2.0245948955751377e-03,4.2940292520620149e-03,-2.1320382419508671e-03,4.4520478695631020e-12
2.8297846105105605e+03,-9.9126723016938734e-01,4.0705252780946733e-03,2.5773939733930062e-04,2.0197051336470965e-03,4.3048261180819170e-03,-2.1611410356042900e-03,4.6730507165193560e-12
2.8328438371165180e+03,-9.9126725363212320e-01,4.0640379598520541e-03,2.6023485473371336e-04,2.0160027815393886e-03,4.3115389732328868e-03,-2.1915500783730554e-03,3.8126949220895763e-12
2.8359030637224755e+03,-9.9126676095868138e-01,4.0583066280959514e-03,2.6333354442195666e-04,2.0135751135216700e-03,4.3139527568850644e-03,-2.2228444962257106e-03,4.0713232010602952e-12
2.8389622903284330e+03,-9.9126574502865472e-01,4.0534403477569094e-03,2.6699376505456157e-04,2.0124936075081221e-03,4.3119074325982387e-03,-2.2545742719023679e-03,3.7229154258966442e-12
2.8420215169343905e+03,-9.9126420611591992e-01,4.0495388998036562e-03,2.7116353345896753e-04,2.0128115967485215e-03,4.3053049470566096e-03,-2.2862652249833046e-03,3.2444018870592114e-12
2.8450807435403481e+03,-9.9126215246464322e-01,4.0466903147778474e-03,2.7578076688679093e-04,2.0145620022459379e-03,4.2941158216394104e-03,-2.3174253426847956e-03,3.9468985050916679e-12
2.8481399701463056e+03,-9.9125960077009445e-01,4.0449683537205358e-03,2.8077374860578500e-04,2.0177552569304665e-03,4.2783849934442397e-03,-2.3475524925857649e-03,3.4957658499479294e-12
2.8511991967522631e+03,-9.9125657652406940e-01,4.0444300390766906e-03,2.8606191044395617e-04,2.0223775399415053e-03,4.2582364852026267e-03,-2.3761434653915333e-03,4.4767279177904142e-12
2.8542584233582206e+03,-9.9125311417453399e-01,4.0451133543029337e-03,2.9155695276993960e-04,2.0283894739710835e-03,4.2338764691514097e-03,-2.4027041971315744e-03,3.5462435334920879e-12
2.8573176499641781e+03,-9.9124925706420752e-01,4.0470352441993613e-03,2.9716430410370857e-04,2.0357253918793909e-03,4.2055943043149968e-03,-2.4267609154081291e-03,4.3120700865983964e-12
2.8603768765701357e+03,-9.9124505710286515e-01,4.0501900503737420e-03,3.0278490194580370e-04,2.0442933194545617e-03,4.1737611855452439e-03,-2.4478718472432108e-03,4.0015671402215965e-12
2.8634361031760932e+03,-9.9124057415498157e-01,4.0545485096170715e-03,3.0831725300554589e-04,2.0539757362476405e-03,4.1388261315004060e-03,-2.4656390327831013e-03,5.3554307669401165e-12
2.8664953297820507e+03,-9.9123587512160749e-01,4.0600574240490725e-03,3.1365970870517288e-04,2.0646311989663971e-03,4.1013091765120802e-03,-2.4797197154218372e-03,3.6978628486394880e-12
2.8695545563880082e+03,-9.9123103273050228e-01,4.0666400822967300e-03,3.1871287104009343e-04,2.0760968038881019e-03,4.0617917887832977e-03,-2.4898367419078707e-03,4.4114422053098675e-12
2.8726137829939657e+03,-9.9122612404736044e-01,4.0741974693119225e-03,3.2338202928254448e-04,2.0881914829259576e-03,4.0209047229720074e-03,-2.4957874076367574e-03,4.6509783715009694e-12
2.8756730095999233e+03,-9.9122122876306196e-01,4.0826102556065780e-03,3.2757951901419299e-04,2.1007199962990810e-03,3.9793136901788984e-03,-2.4974502349872831e-03,5.8041419833898549e-12
2.8787322362058808e+03,-9.9121642731144366e-01,4.0917415079128770e-03,3.3122689514126298e-04,2.1134775044434170e-03,3.9377034023864166e-03,-2.4947892683925472e-03,4.2622443288564686e-12
2.8817914628118383e+03,-9.9121179890258271e-01,4.1014400149006662e-03,3.3425681878115080e-04,2.1262545040984476e-03,3.8967606723327997e-03,-2.4878556087322662e-03,4.1958410292863851e-12
2.8848506894177958e+03,-9.9120741955065872e-01,4.1115440806314260e-03,3.3661457510424287e-04,2.1388419396738377e-03,3.8571573336569909e-03,-2.4767860739229254e-03,4.3145846575498578e-12
2.8879099160237533e+03,-9.9120336019369215e-01,4.1218856094770466e-03,3.3825916203038709e-04,2.1510362357583445e-03,3.8195337594115752e-03,-2.4617990519755473e-03,4.2261090129613877e-12
2.8909691426297109e+03,-9.9119968498718913e-01,4.1322942935137514e-03,3.3916391698217131e-04,2.1626440464408429e-03,3.7844837196023828e-03,-2.4431877846383381e-03,4.4409651309251790e-12
2.8940283692356684e+03,-9.9119644984632438e-01,4.1426017122646354e-03,3.3931667774065346e-04,2.1734865229676033e-03,3.7525412115098078e-03,-2.4213114696510574e-03,4.7751236706972121e-12
2.8970875958416259e+03,-9.9119370129440865e-01,4.1526451711914854e-03,3.3871950055418954e-04,2.1834029407422446e-03,3.7241697490471015e-03,-2.3965846827805996e-03,4.5244116336107262e-12
2.9001468224475834e+03,-9.9119147565425814e-01,4.1622711337078663e-03,3.3738798190408004e-04,2.1922535759968382e-03,3.6997544203469790e-03,-2.3694656882255567e-03,5.4544303566217420e-12
2.9032060490535409e+03,-9.9118979859347667e-01,4.1713381368595898e-03,3.3535024829109379e-04,2.1999217826324169e-03,3.6795968339018437e-03,-2.3404442240942251e-03,4.3553765863180175e-12
2.9062652756594985e+03,-9.9118868502056301e-01,4.1797191233198892e-03,3.3264568907980955e-04,2.2063152468189836e-03,3.6639128938698029e-03,-2.3100293232141780e-03,4.0305312722921371e-12
2.9093245022654560e+03,-9.9118813929840188e-01,4.1873031626842262e-03,3.2932351221638895e-04,2.2113664800833687e-03,3.6528331926898305e-03,-2.2787376628018471e-03,7.1146059781312944e-12
2.9123837288714135e+03,-9.9118815573332852e-01,4.1939965704616009e-03,3.2544120112828600e-04,2.2150326199341240e-03,3.6464056825120661e-03,-2.2470828434456290e-03,5.4235104471445075e-12
2.9154429554773710e+03,-9.9118871929508523e-01,4.1997234696056025e-03,3.2106294347439572e-04,2.2172946195236319e-03,3.6446002131123034e-03,-2.2155658905586980e-03,4.2099040001630793e-12
2.9185021820833285e+03,-9.9118980649670185e-01,4.2044258591913235e-03,3.1625809307994282e-04,2.2181559892586349e-03,3.6473144872921637e-03,-2.1846671568740523e-03,4.8084650188684453e-12
2.9215614086892861e+03,-9.9119138638527426e-01,4.2080632686150466e-03,3.1109971362198958e-04,2.2176411776870372e-03,3.6543809730958943e-03,-2.1548396999175228e-03,6.8231020122766489e-12
2.9246206352952436e+03,-9.9119342158605361e-01,4.2106120866267334e-03,3.0566323914841512e-04,2.2157937258625842e-03,3.6655743510922711e-03,-2.1265041151012289e-03,5.4969917982816686e-12
2.9276798619012011e+03,-9.9119586935638915e-01,4.2120646542165322e-03,3.0002527330468405e-04,2.2126742919696568e-03,3.6806191243822228e-03,-2.1000447312359777e-03,4.7115143388509746e-12
2.9307390885071586e+03,-9.9119868260338639e-01,4.2124282031294358e-03,2.9426253779093412e-04,2.2083586623242862e-03,3.6991970855612122e-03,-2.0758070195307943e-03,4.8122834414243687e-12
2.9337983151131161e+03,-9.9120181084173331e-01,4.2117237123116442e-03,2.8845097012003155e-04,2.2029358004114186e-03,3.7209544019153329e-03,-2.0540960331376476e-03,3.8109254091978077e-12
2.9368575417190737e+03,-9.9120520107192167e-01,4.2099847460382225e-03,2.8266496216282648e-04,2.1965059933388310e-03,3.7455081596290407e-03,-2.0351756770765109e-03,5.8198813349008551e-12
2.9399167683250312e+03,-9.9120879856160982e-01,4.2072563205930230e-03,2.7697672528678258e-04,2.1891791501743004e-03,3.7724522720931075e-03,-2.0192686052163673e-03,4.7782901674509053e-12
2.9429759949309887e+03,-9.9121254753785970e-01,4.2035938360278167e-03,2.7145576276306775e-04,2.1810732358478026e-03,3.8013627164056318e-03,-2.0065565521652897e-03,5.0012487918138499e-12
2.9460352215369462e+03,-9.9121639178109999e-01,4.1990620954945063e-03,2.6616842808450464e-04,2.1723128876912265e-03,3.8318021195298257e-03,-1.9971809242243870e-03,4.2194034904241557e-12
2.9490944481429037e+03,-9.9122027513957978e-01,4.1937344218556140e-03,2.6117754627187151e-04,2.1630281673884026e-03,3.8633237479018812e-03,-1.9912434992145444e-03,4.1124876588582988e-12
2.9521536747488612e+03,-9.9122414196991526e-01,4.1876918729318981e-03,2.5654207538997292e-04,2.1533534543156764e-03,3.8954749955393275e-03,-1.9888071116926308e-03,4.9094203859567646e-12
2.9552129013548188e+03,-9.9122793752153593e-01,4.1810225451800577e-03,2.5231678662769147e-04,2.1434264396937323e-03,3.9278004828670054e-03,-1.9898962302995777e-03,5.1048118621110916e-12
2.9582721279607763e+03,-9.9123160828152868e-01,4.1738209495740062e-03,2.4855194308522299e-04,2.1333871888820038e-03,3.9598448983143575e-03,-1.9944973645989491e-03,4.1558872908353809e-12
2.9613313545667338e+03,-9.9123510229628153e-01,4.1661874360285874e-03,2.4529296018664914e-04,2.1233772360092725e-03,3.9911557235171591e-03,-2.0025592695540120e-03,3.5857316106557847e-12
2.9643905811726913e+03,-9.9123836948637878e-01,4.1582276366200618e-03,2.4258003411311150e-04,2.1135386708300632e-03,4.0212859850617955e-03,-2.0139929464692771e-03,4.9718189984560011e-12
2.9674498077786488e+03,-9.9124136197050972e-01,4.1500518934737031e-03,2.4044772875964318e-04,2.1040131761746925e-03,4.0497971725151904e-03,-2.0286714695705596e-03,4.9014110118150706e-12
2.9705090343846064e+03,-9.9124403441661058e-01,4.1417746359219028e-03,2.3892451613411706e-04,2.0949409657127905e-03,4.0762624556794913e-03,-2.0464296978720672e-03,4.7156121581792826e-12
2.9735682609905639e+03,-9.9124634442773829e-01,4.1335136685842913e-03,2.3803227081387520e-04,2.0864596024130246e-03,4.1002703207470015e-03,-2.0670639605735778e-03,5.0564762204885478e-12
2.9766274875965214e+03,-9.9124825297537167e-01,4.1253893311909273e-03,2.3778572508413362e-04,2.0787026535486427e-03,4.1214287194309973e-03,-2.0903318327039912e-03,6.2047038227319699e-12
2.9796867142024789e+03,-9.9124972488489571e-01,4.1175234941840310e-03,2.3819189796526699e-04,2.0717981639909277e-03,4.1393697993457046e-03,-2.1159521433415664e-03,4.9288850277662272e-12
2.9827459408084364e+03,-9.9125072937844905e-01,4.1100383591386796e-03,2.3924951812909640e-04,2.0658669251562602e-03,4.1537552467175720e-03,-2.1436053815642757e-03,4.2100902646780013e-12
2.9858051674143940e+03,-9.9125124066658654e-01,4.1030550385939193e-03,2.4094846822861891e-04,2.0610205576524097e-03,4.1642822274549074e-03,-2.1729346814025633e-03,4.6343076974153511e-12
2.9888643940203515e+03,-9.9125123858364261e-01,4.0966918997758185e-03,2.4326928496591022e-04,2.0573594082504781e-03,4.1706898539480841e-03,-2.2035475765930525e-03,3.6348123103380206e-12
2.9919236206263090e+03,-9.9125070925251269e-01,4.0910626729244942e-03,2.4618275498929153e-04,2.0549702959543619e-03,4.1727660484214280e-03,-2.2350187144218204e-03,3.4216325730085373e-12
2.9949828472322665e+03,-9.9124964575245422e-01,4.0862743393008010e-03,2.4964965167734735e-04,2.0539241761136106e-03,4.1703546048770246e-03,-2.2668937021955715e-03,4.0316488593816755e-12
2.9980420738382240e+03,-9.9124804876396788e-01,4.0824248336173317e-03,2.5362066006974254e-04,2.0542737863895868e-03,4.1633621795955644e-03,-2.2986942289359570e-03,3.2703857868909832e-12
3.0011013004441816e+03,-9.9124592715614368e-01,4.0796006194906082e-03,2.5803653617000960e-04,2.0560513717803636e-03,4.1517648790930783e-03,-2.3299245554877787e-03,4.7459732741117479e-12
3.0041605270501391e+03,-9.9124329846963766e-01,4.0778742157518101e-03,2.6282854285734366e-04,2.0592666215017881e-03,4.1356140566881638e-03,-2.3600793970356003e-03,3.8102734833955775e-12
3.0072197536560966e+03,-9.9124018925963331e-01,4.0773017748163129e-03,2.6791919517629665e-04,2.0639049162795658e-03,4.1150408893092516e-03,-2.3886531375652488e-03,3.4033786505460733e-12
3.0102789802620541e+03,-9.9123663524430727e-01,4.0779208311059320e-03,2.7322333495116973e-04,2.0699260527712437e-03,4.0902592998376397e-03,-2.4151502147139910e-03,4.9994792789220797e-12
3.0133382068680116e+03,-9.9123268121926100e-01,4.0797483465216571e-03,2.7864953740673788e-04,2.0772635584186405e-03,4.0615668024155394e-03,-2.4390964067823894e-03,3.8748141378164298e-12
3.0163974334739692e+03,-9.9122838070503139e-01,4.0827791872935842e-03,2.8410183124362551e-04,2.0858247041779746e-03,4.0293429141111670e-03,-2.4600506483366275e-03,4.7356355935335161e-12
3.0194566600799267e+03,-9.9122379529183080e-01,4.0869851550137115e-03,2.8948169217992109e-04,2.0954913355164064e-03,3.9940448740732881e-03,-2.4776169055131863e-03,3.9418693631887435e-12
3.0225158866858842e+03,-9.9121899368088784e-01,4.0923146771968304e-03,2.9469024726620205e-04,2.1061215344965203e-03,3.9562005423223745e-03,-2.4914555740009931e-03,4.3374951928853999e-12
3.0255751132918417e+03,-9.9121405041959931e-01,4.0986932330896036e-03,2.9963060814496706e-04,2.1175521513322948e-03,3.9163985241900123e-03,-2.5012938259519973e-03,4.4752378016710286e-12
3.0286343398977992e+03,-9.9120904436387114e-01,4.1060245493434594e-03,3.0421023646996049e-04,2.1296021311322170e-03,3.8752757413739181e-03,-2.5069343415313897e-03,5.4720323532819750e-12
3.0316935665037568e+03,-9.9120405690978752e-01,4.1141925550304114e-03,3.0834323681165735e-04,2.1420765513323089e-03,3.8335028588498687e-03,-2.5082619158381912e-03,4.6127010136842711e-12
