t,x,y,z,dx,dy,dz,dv_st
1.0018967134282328e+03,-9.8884276536296711e-01,0.0000000000000000e+00,-1.1210196747808369e-03,1.1831204905987864e-13,-9.0334846466603169e-03,8.1662157598081753e-12,2.7916394174098968e-13
1.0049559400340214e+03,-9.8884276536300308e-01,0.0000000000000000e+00,-1.1210196758643445e-03,4.0238438786845268e-13,-9.0334846460621288e-03,8.0021595657769960e-12,-2.7655623853206628e-13
1.0080151666397963e+03,-9.8884276536311633e-01,0.0000000000000000e+00,-1.1210196769149098e-03,3.8348139361253988e-13,-9.0334846456527895e-03,7.7356539765633390e-12,-2.5690533220767976e-13
1.0110743932455567e+03,-9.8884276536296056e-01,0.0000000000000000e+00,-1.1210196779333388e-03,1.0522512992215742e-12,-9.0334846455384366e-03,7.3109186674178361e-12,-1.5696045011281965e-12
1.0141336198512961e+03,-9.8884276536315052e-01,0.0000000000000000e+00,-1.1210196788759765e-03,5.8861927056768189e-13,-9.0334846456987528e-03,6.8816589461841344e-12,-7.0794485509395601e-13
1.0171928464570333e+03,-9.8884276536337834e-01,0.0000000000000000e+00,-1.1210196797621084e-03,1.5318588860566596e-13,-9.0334846454349638e-03,6.4968370903217961e-12,1.0966323316097258e-13
1.0202520730627739e+03,-9.8884276536326854e-01,0.0000000000000000e+00,-1.1210196806067754e-03,7.0203816995698299e-13,-9.0334846451668449e-03,5.9976793865411284e-12,-9.7840093076229088e-13
1.0233112996684989e+03,-9.8884276536379145e-01,0.0000000000000000e+00,-1.1210196813567614e-03,-5.8827316115285164e-13,-9.0334846447647221e-03,5.5869173283576944e-12,1.4789868146181108e-12
1.0263705262742330e+03,-9.8884276536359750e-01,0.0000000000000000e+00,-1.1210196820793052e-03,3.5570024586047513e-13,-9.0334846439918959e-03,5.0217460237413363e-12,-3.7164427340030667e-13
1.0294297528799466e+03,-9.8884276536331206e-01,0.0000000000000000e+00,-1.1210196827157058e-03,1.2077633971631417e-12,-9.0334846442231553e-03,4.2318896439939109e-12,-2.0640436559915546e-12
1.0324889794856322e+03,-9.8884276536353777e-01,0.0000000000000000e+00,-1.1210196832241246e-03,4.3584555253519373e-13,-9.0334846447500672e-03,3.5200812156998488e-12,-6.1909668147563922e-13
1.0355482060913264e+03,-9.8884276536377069e-01,0.0000000000000000e+00,-1.1210196836448517e-03,-1.5550925011091973e-13,-9.0334846446245010e-03,2.9313820281029891e-12,4.8088841140270228e-13
1.0386074326970345e+03,-9.8884276536408189e-01,0.0000000000000000e+00,-1.1210196839865475e-03,-7.9832550452735914e-13,-9.0334846439258376e-03,2.4047254026543258e-12,1.6845297068357464e-12
1.0416666593027487e+03,-9.8884276536401161e-01,0.0000000000000000e+00,-1.1210196842689640e-03,-2.8361630463422268e-13,-9.0334846430946136e-03,1.7465977814131622e-12,6.5374188125133506e-13
1.0447258859084461e+03,-9.8884276536417859e-01,0.0000000000000000e+00,-1.1210196844458255e-03,-5.8139146431337806e-13,-9.0334846425365045e-03,1.0203994648614852e-12,1.1829193681478501e-12
1.0477851125141347e+03,-9.8884276536406512e-01,0.0000000000000000e+00,-1.1210196845325448e-03,-1.0092794856750986e-13,-9.0334846420663251e-03,1.8144576095655224e-13,2.0558945834636686e-13
1.0508443391198091e+03,-9.8884276536417393e-01,0.0000000000000000e+00,-1.1210196844931622e-03,-3.8937089670402786e-13,-9.0334846418687054e-03,-6.8175220446753913e-13,7.0896930992603311e-13
1.0539035657254806e+03,-9.8884276536439464e-01,0.0000000000000000e+00,-1.1210196843355199e-03,-9.2771919532127779e-13,-9.0334846413583358e-03,-1.4920781238728141e-12,1.6930047422647476e-12
1.0569627923311582e+03,-9.8884276536426252e-01,0.0000000000000000e+00,-1.1210196840815108e-03,-4.2618070903658722e-13,-9.0334846408038905e-03,-2.3966167003460859e-12,6.7264772951602938e-13
1.0600220189368247e+03,-9.8884276536404581e-01,0.0000000000000000e+00,-1.1210196837025651e-03,8.9798389650248085e-14,-9.0334846408701708e-03,-3.4200832884502378e-12,-3.8533471524715419e-13
1.0630812455424773e+03,-9.8884276536440840e-01,0.0000000000000000e+00,-1.1210196831657861e-03,-1.1060896623435958e-12,-9.0334846408719471e-03,-4.2883843703070369e-12,1.8627848476171494e-12
1.0661404721481495e+03,-9.8884276536419213e-01,0.0000000000000000e+00,-1.1210196825411018e-03,-4.7388022077865755e-13,-9.0334846404742652e-03,-5.1884730346279527e-12,5.9143640100955969e-13
1.0691996987538187e+03,-9.8884276536379179e-01,0.0000000000000000e+00,-1.1210196817963980e-03,3.8962154656449374e-13,-9.0334846409227954e-03,-6.2215786484547207e-12,-1.1374708265066148e-12
1.0722589253594733e+03,-9.8884276536322735e-01,0.0000000000000000e+00,-1.1210196809175587e-03,1.3687525186677519e-12,-9.0334846424162674e-03,-7.3163940599130597e-12,-3.0878465622663498e-12
1.0753181519651230e+03,-9.8884276536387639e-01,0.0000000000000000e+00,-1.1210196798585510e-03,-1.1522493186918973e-12,-9.0334846435916605e-03,-7.9443428073804544e-12,1.7256010323762894e-12
1.0783773785708313e+03,-9.8884276536347582e-01,0.0000000000000000e+00,-1.1210196787772536e-03,-1.9582252285046264e-13,-9.0334846436387339e-03,-8.4786058738222725e-12,-1.4943070709705352e-13
1.0814366051765526e+03,-9.8884276536319193e-01,0.0000000000000000e+00,-1.1210196776169428e-03,1.3883536419257147e-13,-9.0334846444768413e-03,-9.0293596650484740e-12,-8.2585029304027543e-13
1.0844958317822745e+03,-9.8884276536330540e-01,0.0000000000000000e+00,-1.1210196763762718e-03,-6.8613955042536701e-13,-9.0334846452345685e-03,-9.3612295306518846e-12,7.3756091296672814e-13
1.0875550583880254e+03,-9.8884276536304783e-01,0.0000000000000000e+00,-1.1210196751169326e-03,-2.9817927761598275e-13,-9.0334846456626705e-03,-9.6022843886620275e-12,-2.0442530512809752e-14
1.0906142849937896e+03,-9.8884276536253202e-01,0.0000000000000000e+00,-1.1210196738368379e-03,6.2656039471591243e-13,-9.0334846467385876e-03,-9.8731403839855288e-12,-1.8192920833826063e-12
1.0936735115995532e+03,-9.8884276536291060e-01,0.0000000000000000e+00,-1.1210196724955703e-03,-1.0581854493138328e-12,-9.0334846477185815e-03,-9.8059379334448514e-12,1.4275778084993363e-12
1.0967327382053606e+03,-9.8884276536263593e-01,0.0000000000000000e+00,-1.1210196712057245e-03,-5.1673628759052817e-13,-9.0334846478560271e-03,-9.6240410423170750e-12,3.9706937968730920e-13
1.0997919648111840e+03,-9.8884276536292326e-01,0.0000000000000000e+00,-1.1210196699224018e-03,-1.5892478844503873e-12,-9.0334846478662412e-03,-9.2643649493748227e-12,2.4835113435983654e-12
1.1028511914170313e+03,-9.8884276536179228e-01,0.0000000000000000e+00,-1.1210196687434575e-03,1.3728844017121494e-12,-9.0334846483848263e-03,-9.1937486223257292e-12,-3.2120849937200543e-12
1.1059104180228462e+03,-9.8884276536186921e-01,0.0000000000000000e+00,-1.1210196675207262e-03,2.9451456542924803e-13,-9.0334846502992949e-03,-8.9583959202362842e-12,-1.1217314749956128e-12
1.1089696446286846e+03,-9.8884276536180582e-01,0.0000000000000000e+00,-1.1210196663572832e-03,-6.3158873328009147e-14,-9.0334846513583367e-03,-8.4215283130319868e-12,-4.0032900869846340e-13
1.1120288712345618e+03,-9.8884276536205962e-01,0.0000000000000000e+00,-1.1210196652677218e-03,-1.0999859102090337e-12,-9.0334846517049483e-03,-7.6062177999732146e-12,1.6442034393548966e-12
1.1150880978404748e+03,-9.8884276536209226e-01,0.0000000000000000e+00,-1.1210196643065189e-03,-1.1932096258179250e-12,-9.0334846512758471e-03,-6.6858563316784267e-12,1.8832739442586894e-12
1.1181473244464019e+03,-9.8884276536181970e-01,0.0000000000000000e+00,-1.1210196634782522e-03,-4.2238228539346923e-13,-9.0334846510089495e-03,-5.8672674902526887e-12,4.4931657612323765e-13
1.1212065510523182e+03,-9.8884276536144511e-01,0.0000000000000000e+00,-1.1210196627576823e-03,4.1963507580118945e-13,-9.0334846514862344e-03,-5.1638416748167344e-12,-1.1269468814134596e-12
1.1242657776582228e+03,-9.8884276536081650e-01,0.0000000000000000e+00,-1.1210196621384040e-03,1.6998058024759994e-12,-9.0334846529418478e-03,-4.5581093297358496e-12,-3.5535078495740891e-12
1.1273250042641175e+03,-9.8884276536086768e-01,0.0000000000000000e+00,-1.1210196615807555e-03,8.5995669750142504e-13,-9.0334846547843739e-03,-3.7084847475365708e-12,-1.8857885152101516e-12
1.1303842308700439e+03,-9.8884276536121352e-01,0.0000000000000000e+00,-1.1210196611467513e-03,-4.3102118670449357e-13,-9.0334846554721571e-03,-2.4818106545763225e-12,6.7469663918018348e-13
1.1334434574760169e+03,-9.8884276536041316e-01,0.0000000000000000e+00,-1.1210196609283574e-03,1.7199151392554467e-12,-9.0334846561050952e-03,-1.4052269030944624e-12,-3.3976044505834577e-12
1.1365026840819723e+03,-9.8884276536075355e-01,0.0000000000000000e+00,-1.1210196608070822e-03,3.0415629265757014e-13,-9.0334846573885130e-03,-1.3072378483104706e-13,-5.9441663324832910e-13
1.1395619106879531e+03,-9.8884276536057203e-01,0.0000000000000000e+00,-1.1210196608919015e-03,7.5178583341177735e-13,-9.0334846578308259e-03,1.2511107694483203e-12,-1.3706739991903305e-12
1.1426211372939467e+03,-9.8884276535995930e-01,0.0000000000000000e+00,-1.1210196611751973e-03,2.2534408366233839e-12,-9.0334846590284235e-03,2.4831592610479087e-12,-4.1847582906484605e-12
1.1456803638999227e+03,-9.8884276536024962e-01,0.0000000000000000e+00,-1.1210196615911916e-03,1.0199989971072649e-12,-9.0334846605243380e-03,3.9429598769058483e-12,-1.7178710550069806e-12
1.1487395905059263e+03,-9.8884276536119831e-01,0.0000000000000000e+00,-1.1210196621988901e-03,-1.4619419126074996e-12,-9.0334846600672591e-03,5.8611198051661305e-12,3.1769741326570509e-12
1.1517988171119839e+03,-9.8884276536102911e-01,0.0000000000000000e+00,-1.1210196631119302e-03,-1.7757107533730292e-13,-9.0334846583872697e-03,7.6035800927886526e-12,8.1597827374935132e-13
1.1548580437180178e+03,-9.8884276536157023e-01,0.0000000000000000e+00,-1.1210196642126792e-03,-1.0600303700821815e-12,-9.0334846569819494e-03,9.2217835756653840e-12,2.6133377104997631e-12
1.1579172703240342e+03,-9.8884276536124072e-01,0.0000000000000000e+00,-1.1210196655519560e-03,6.6329599711553429e-13,-9.0334846555745196e-03,1.0467154331055429e-11,-6.2747858464717853e-13
1.1609764969300029e+03,-9.8884276536105431e-01,0.0000000000000000e+00,-1.1210196670286144e-03,1.5393951311001348e-12,-9.0334846554863679e-03,1.1380979326987902e-11,-2.2557098418474196e-12
1.1640357235359293e+03,-9.8884276536208016e-01,0.0000000000000000e+00,-1.1210196685783314e-03,-9.5994853257244200e-13,-9.0334846548275616e-03,1.2516121902526119e-11,2.6236753910779953e-12
1.1670949501418793e+03,-9.8884276536210536e-01,0.0000000000000000e+00,-1.1210196703213258e-03,-3.5620207285941654e-14,-9.0334846528724588e-03,1.3466139181844472e-11,9.0613029897212981e-13
1.1701541767478025e+03,-9.8884276536262083e-01,0.0000000000000000e+00,-1.1210196721518691e-03,-6.3672790271728695e-13,-9.0334846511623823e-03,1.4209611566026417e-11,2.1085608750581742e-12
1.1732134033536968e+03,-9.8884276536311988e-01,0.0000000000000000e+00,-1.1210196740707192e-03,-9.8407279472220466e-13,-9.0334846488691056e-03,1.4767450394833113e-11,2.8117094188928609e-12
1.1762726299595640e+03,-9.8884276536288152e-01,0.0000000000000000e+00,-1.1210196760703731e-03,7.0462710371389266e-13,-9.0334846470083718e-03,1.4828857134240552e-11,-4.3264590203762053e-13
1.1793318565653669e+03,-9.8884276536358617e-01,0.0000000000000000e+00,-1.1210196780188496e-03,-5.8916198109413019e-13,-9.0334846456786577e-03,1.4752593590674752e-11,2.0506326109170914e-12
1.1823910831711491e+03,-9.8884276536322036e-01,0.0000000000000000e+00,-1.1210196799870224e-03,1.2809514970816335e-12,-9.0334846443257399e-03,1.4274124863142415e-11,-1.5790108591318129e-12
1.1854503097768786e+03,-9.8884276536384919e-01,0.0000000000000000e+00,-1.1210196818322784e-03,-4.3979179454491503e-14,-9.0334846436572747e-03,1.3710668385198102e-11,9.3388371169567124e-13
1.1885095363825940e+03,-9.8884276536405480e-01,0.0000000000000000e+00,-1.1210196836161711e-03,1.0562838109016986e-13,-9.0334846422880366e-03,1.3024051445203718e-11,6.0577876865863801e-13
1.1915687629882905e+03,-9.8884276536332660e-01,0.0000000000000000e+00,-1.1210196853238769e-03,2.5852780032610195e-12,-9.0334846421128434e-03,1.1835832110606410e-11,-4.2400788515806194e-12
1.1946279895939233e+03,-9.8884276536388138e-01,0.0000000000000000e+00,-1.1210196868089953e-03,9.0273712162412790e-13,-9.0334846429250826e-03,1.0724874402637090e-11,-1.0726507753133774e-12
1.1976872161995632e+03,-9.8884276536380900e-01,0.0000000000000000e+00,-1.1210196881792647e-03,1.3157776421079850e-12,-9.0334846429654947e-03,9.6283476746112382e-12,-1.9341241568326950e-12
1.2007464428052019e+03,-9.8884276536363125e-01,0.0000000000000000e+00,-1.1210196894003385e-03,1.8127209389725581e-12,-9.0334846435862204e-03,8.4209636944218742e-12,-2.9667746275663377e-12
1.2038056694108252e+03,-9.8884276536401916e-01,0.0000000000000000e+00,-1.1210196904397052e-03,6.2991119522184529e-13,-9.0334846441538774e-03,7.3673600556427570e-12,-7.5497664511203766e-13
1.2068648960164653e+03,-9.8884276536383353e-01,0.0000000000000000e+00,-1.1210196913662143e-03,1.2469848616919701e-12,-9.0334846443431704e-03,6.2860942063016549e-12,-2.0096544176340105e-12
1.2099241226221002e+03,-9.8884276536431481e-01,0.0000000000000000e+00,-1.1210196921213041e-03,-1.1414780861574223e-13,-9.0334846444715122e-03,5.3431662213278730e-12,5.5073760449886325e-13
1.2129833492277503e+03,-9.8884276536425209e-01,0.0000000000000000e+00,-1.1210196927762717e-03,3.0973089505141122e-13,-9.0334846440195404e-03,4.3644437645329879e-12,-3.2423995435237883e-13
1.2160425758333943e+03,-9.8884276536436688e-01,0.0000000000000000e+00,-1.1210196932872362e-03,8.6067671891702975e-14,-9.0334846438432370e-03,3.3374972482911930e-12,4.0745362639427178e-14
1.2191018024390314e+03,-9.8884276536453097e-01,0.0000000000000000e+00,-1.1210196936583955e-03,-2.4902373847219715e-13,-9.0334846434986238e-03,2.3203392252058865e-12,6.2366016209125502e-13
1.2221610290446686e+03,-9.8884276536416726e-01,0.0000000000000000e+00,-1.1210196939095863e-03,8.3359968868995204e-13,-9.0334846434984017e-03,1.1326396372247937e-12,-1.5330966562032696e-12
1.2252202556502846e+03,-9.8884276536430904e-01,0.0000000000000000e+00,-1.1210196939775835e-03,2.0881612017557177e-13,-9.0334846440416339e-03,-8.0135241805722856e-15,-4.0116719901561730e-13
1.2282794822559065e+03,-9.8884276536418225e-01,0.0000000000000000e+00,-1.1210196939094488e-03,4.1716082321143708e-13,-9.0334846443950179e-03,-1.1079455025313049e-12,-8.7129883468151087e-13
1.2313387088615332e+03,-9.8884276536412363e-01,0.0000000000000000e+00,-1.1210196936930832e-03,3.3143403676474129e-13,-9.0334846449544592e-03,-2.1616477931202065e-12,-7.7127479016780847e-13
1.2343979354671660e+03,-9.8884276536370685e-01,0.0000000000000000e+00,-1.1210196933521320e-03,1.1501206483448446e-12,-9.0334846459021456e-03,-3.2460700345062865e-12,-2.4147797375917433e-12
1.2374571620727963e+03,-9.8884276536333449e-01,0.0000000000000000e+00,-1.1210196928662923e-03,1.5482361383899014e-12,-9.0334846476354258e-03,-4.2852396639285993e-12,-3.2484065741300580e-12
1.2405163886784337e+03,-9.8884276536327576e-01,0.0000000000000000e+00,-1.1210196922414111e-03,9.7171814441887909e-13,-9.0334846494790622e-03,-5.0694641737022571e-12,-2.1850224584341049e-12
1.2435756152841038e+03,-9.8884276536329774e-01,0.0000000000000000e+00,-1.1210196915269585e-03,3.3209765499754215e-13,-9.0334846507676980e-03,-5.5548900478514824e-12,-9.8464079201221469e-13
1.2466348418898117e+03,-9.8884276536330828e-01,0.0000000000000000e+00,-1.1210196907628226e-03,-9.7050700673595100e-14,-9.0334846515240930e-03,-5.8192384334603464e-12,-1.7513521015644075e-13
1.2496940684955478e+03,-9.8884276536323845e-01,0.0000000000000000e+00,-1.1210196899757629e-03,-1.9214163032273211e-13,-9.0334846519952716e-03,-5.9601745663111715e-12,5.1222741603851321e-16
1.2527532951013004e+03,-9.8884276536317173e-01,0.0000000000000000e+00,-1.1210196891754721e-03,-2.6878023033669680e-13,-9.0334846523849599e-03,-6.0138424023250322e-12,1.4617107808589932e-13
1.2558125217070651e+03,-9.8884276536271321e-01,0.0000000000000000e+00,-1.1210196883856248e-03,6.9362921151547947e-13,-9.0334846531239243e-03,-6.1137254100735903e-12,-1.7133075743913650e-12
1.2588717483128262e+03,-9.8884276536224758e-01,0.0000000000000000e+00,-1.1210196875829454e-03,1.3774016849593058e-12,-9.0334846547528436e-03,-6.2121057894205323e-12,-3.0368100851774217e-12
1.2619309749185900e+03,-9.8884276536211069e-01,0.0000000000000000e+00,-1.1210196867645296e-03,1.0045219369796514e-12,-9.0334846566559879e-03,-6.0863964739420651e-12,-2.3114029318094252e-12
1.2649902015243831e+03,-9.8884276536257787e-01,0.0000000000000000e+00,-1.1210196859609786e-03,-8.0253062204037621e-13,-9.0334846575595984e-03,-5.5139123624681132e-12,1.2034084647893903e-12
1.2680494281302319e+03,-9.8884276536273341e-01,0.0000000000000000e+00,-1.1210196852645530e-03,-1.2086059738700605e-12,-9.0334846571007432e-03,-4.7368784703907265e-12,2.0340550690889361e-12
1.2711086547361065e+03,-9.8884276536251259e-01,0.0000000000000000e+00,-1.1210196846854483e-03,-4.7670292218236136e-13,-9.0334846566105798e-03,-4.0639581340450905e-12,6.6491775214672087e-13
1.2741678813419692e+03,-9.8884276536212223e-01,0.0000000000000000e+00,-1.1210196841947471e-03,5.0683506207793580e-13,-9.0334846569150029e-03,-3.5538302744775048e-12,-1.1940021067857741e-12
1.2772271079478135e+03,-9.8884276536238636e-01,0.0000000000000000e+00,-1.1210196837477540e-03,-4.8673349163770271e-13,-9.0334846573705274e-03,-2.8955796809930587e-12,7.5758434832096106e-13
1.2802863345536771e+03,-9.8884276536279092e-01,0.0000000000000000e+00,-1.1210196833952237e-03,-1.4985035040524484e-12,-9.0334846567166061e-03,-2.0354996688352824e-12,2.7598347514867783e-12
1.2833455611595650e+03,-9.8884276536232762e-01,0.0000000000000000e+00,-1.1210196831891830e-03,9.4197043392042692e-14,-9.0334846559971815e-03,-1.4011531896142011e-12,-2.6649795472621917e-13
1.2864047877654259e+03,-9.8884276536175775e-01,0.0000000000000000e+00,-1.1210196830559668e-03,1.5002816356376314e-12,-9.0334846567919902e-03,-1.0345653192572984e-12,-2.9511284083127973e-12
1.2894640143712556e+03,-9.8884276536244298e-01,0.0000000000000000e+00,-1.1210196829272874e-03,-7.6268267817947312e-13,-9.0334846574947614e-03,-3.3929229715910390e-13,1.4454592019319536e-12
1.2925232409771256e+03,-9.8884276536179572e-01,0.0000000000000000e+00,-1.1210196829552382e-03,1.1735779399171594e-12,-9.0334846575013117e-03,2.4291941130814300e-13,-2.2433232516050333e-12
1.2955824675829817e+03,-9.8884276536199522e-01,0.0000000000000000e+00,-1.1210196830203768e-03,3.4291356386130365e-13,-9.0334846583189909e-03,8.8543862429311189e-13,-6.0531310737133021e-13
1.2986416941888458e+03,-9.8884276536165561e-01,0.0000000000000000e+00,-1.1210196831999131e-03,1.2054475081825486e-12,-9.0334846588993045e-03,1.5200305287695612e-12,-2.2261869162321089e-12
1.3017009207947090e+03,-9.8884276536204052e-01,0.0000000000000000e+00,-1.1210196834385586e-03,-4.2387749918630245e-14,-9.0334846594405382e-03,2.3398163255820750e-12,2.2728927433490753e-13
1.3047601474005944e+03,-9.8884276536099380e-01,0.0000000000000000e+00,-1.1210196838447755e-03,2.8538829000010962e-12,-9.0334846603037366e-03,2.8817447788868802e-12,-5.3139869123697282e-12
1.3078193740064462e+03,-9.8884276536190419e-01,0.0000000000000000e+00,-1.1210196842451933e-03,-1.9430332955489265e-13,-9.0334846616665354e-03,3.8043129268279432e-12,6.0689635574817661e-13
1.3108786006123441e+03,-9.8884276536133842e-01,0.0000000000000000e+00,-1.1210196848458940e-03,1.5892557997615212e-12,-9.0334846617555753e-03,4.6957364712035018e-12,-2.7664471417665485e-12
1.3139378272182369e+03,-9.8884276536192783e-01,0.0000000000000000e+00,-1.1210196855155241e-03,-1.3543479287769089e-13,-9.0334846621592524e-03,5.7463530101776442e-12,6.1695463955402372e-13
1.3169970538241482e+03,-9.8884276536206794e-01,0.0000000000000000e+00,-1.1210196863531980e-03,-1.0356910190561776e-13,-9.0334846613847608e-03,6.8428830581491323e-12,6.2515027821063983e-13
1.3200562804300630e+03,-9.8884276536199844e-01,0.0000000000000000e+00,-1.1210196873369231e-03,5.0984035932699130e-13,-9.0334846607768027e-03,7.7551997319245177e-12,-4.9970112740993500e-13
1.3231155070359534e+03,-9.8884276536251514e-01,0.0000000000000000e+00,-1.1210196884131325e-03,-5.4482865356450164e-13,-9.0334846600281793e-03,8.6839018298893826e-12,1.5872064977884291e-12
1.3261747336418437e+03,-9.8884276536225879e-01,0.0000000000000000e+00,-1.1210196896381099e-03,7.7500574273007471e-13,-9.0334846590720552e-03,9.3603902018928021e-12,-9.0966932475566841e-13
1.3292339602477009e+03,-9.8884276536255900e-01,0.0000000000000000e+00,-1.1210196909172440e-03,2.6952342731489221e-13,-9.0334846586705986e-03,9.9302700292552577e-12,9.8301097750663749e-14
1.3322931868535429e+03,-9.8884276536256099e-01,0.0000000000000000e+00,-1.1210196922800191e-03,7.1743310664047012e-13,-9.0334846580816253e-03,1.0370320612694350e-11,-7.3784030973911284e-13
1.3353524134593665e+03,-9.8884276536258275e-01,0.0000000000000000e+00,-1.1210196936906700e-03,9.9450412924033079e-13,-9.0334846578489225e-03,1.0659033628286375e-11,-1.2514647096395490e-12
1.3384116400651694e+03,-9.8884276536303495e-01,0.0000000000000000e+00,-1.1210196951192439e-03,7.7111563941711946e-14,-9.0334846573839611e-03,1.0979116934714019e-11,5.3090043365955353e-13
1.3414708666709732e+03,-9.8884276536304527e-01,0.0000000000000000e+00,-1.1210196966046305e-03,6.0582184491143225e-13,-9.0334846565339744e-03,1.1155254050928377e-11,-4.7232024371623987e-13
1.3445300932767564e+03,-9.8884276536260796e-01,0.0000000000000000e+00,-1.1210196981152323e-03,2.1306618436961624e-12,-9.0334846566311189e-03,1.0999928743445195e-11,-3.4183729439973831e-12
1.3475893198824970e+03,-9.8884276536339444e-01,0.0000000000000000e+00,-1.1210196995521822e-03,8.3686855188724873e-16,-9.0334846568222993e-03,1.1026433913353977e-11,6.8224035203456878e-13
1.3506485464882571e+03,-9.8884276536354276e-01,0.0000000000000000e+00,-1.1210197010258619e-03,1.8321025679359209e-13,-9.0334846557584836e-03,1.1042033609029277e-11,3.3308751881122593e-13
1.3537077730940123e+03,-9.8884276536355298e-01,0.0000000000000000e+00,-1.1210197024940922e-03,6.6077144146250598e-13,-9.0334846550086390e-03,1.0836278440826076e-11,-5.9814192354679110e-13
1.3567669996997379e+03,-9.8884276536349069e-01,0.0000000000000000e+00,-1.1210197039253566e-03,1.1603769634096949e-12,-9.0334846547914793e-03,1.0434113494312664e-11,-1.5856232494115827e-12
1.3598262263054371e+03,-9.8884276536355953e-01,0.0000000000000000e+00,-1.1210197052902667e-03,1.1412797493694162e-12,-9.0334846549241510e-03,9.9516937544928046e-12,-1.5797559171915053e-12
1.3628854529111240e+03,-9.8884276536389015e-01,0.0000000000000000e+00,-1.1210197065800850e-03,4.2354374904096382e-13,-9.0334846548003611e-03,9.5218588462189075e-12,-2.2421590983867645e-13
1.3659446795168149e+03,-9.8884276536426785e-01,0.0000000000000000e+00,-1.1210197078119911e-03,-2.2062943479280155e-13,-9.0334846540092162e-03,9.1269666851033645e-12,9.9097378551959989e-13
1.3690039061225070e+03,-9.8884276536395388e-01,0.0000000000000000e+00,-1.1210197090095735e-03,1.1035671438048056e-12,-9.0334846534063651e-03,8.4628049701290342e-12,-1.5975441783666609e-12
1.3720631327281642e+03,-9.8884276536430837e-01,0.0000000000000000e+00,-1.1210197100807132e-03,2.4441977432014170e-13,-9.0334846533531854e-03,7.7727933664510597e-12,1.3737007975578308e-14
1.3751223593338163e+03,-9.8884276536457483e-01,0.0000000000000000e+00,-1.1210197110654808e-03,-1.6320191598761060e-13,-9.0334846526701762e-03,7.1071976606959281e-12,7.5385905802249906e-13
1.3781815859394690e+03,-9.8884276536465188e-01,0.0000000000000000e+00,-1.1210197119631657e-03,1.2598111712805460e-14,-9.0334846518758116e-03,6.3242854645731655e-12,3.6959536373615267e-13
1.3812408125451052e+03,-9.8884276536423843e-01,0.0000000000000000e+00,-1.1210197127632920e-03,1.3588116596365246e-12,-9.0334846518280720e-03,5.2660219841490119e-12,-2.2885855287313458e-12
1.3843000391507069e+03,-9.8884276536458171e-01,0.0000000000000000e+00,-1.1210197133859311e-03,2.7178451400495179e-13,-9.0334846522895917e-03,4.2796925328249409e-12,-2.5616027414798741e-13
1.3873592657563163e+03,-9.8884276536457272e-01,0.0000000000000000e+00,-1.1210197138971441e-03,3.8328461420048644e-13,-9.0334846522177603e-03,3.3282017067106664e-12,-5.2978284657001493e-13
1.3904184923619287e+03,-9.8884276536434701e-01,0.0000000000000000e+00,-1.1210197142856018e-03,9.7134276863929266e-13,-9.0334846525571555e-03,2.2791449890732882e-12,-1.7282087355852126e-12
1.3934777189675285e+03,-9.8884276536447679e-01,0.0000000000000000e+00,-1.1210197145194686e-03,4.0358325913787598e-13,-9.0334846531382462e-03,1.3084444480143838e-12,-6.9676898419857020e-13
1.3965369455731375e+03,-9.8884276536438331e-01,0.0000000000000000e+00,-1.1210197146381022e-03,5.4483775736873961e-13,-9.0334846535216062e-03,3.8504914148362445e-13,-1.0243151336908343e-12
1.3995961721787521e+03,-9.8884276536425730e-01,0.0000000000000000e+00,-1.1210197146355927e-03,6.8013664031603264e-13,-9.0334846541411107e-03,-5.2160202452207548e-13,-1.3418961316347122e-12
1.4026553987843690e+03,-9.8884276536443305e-01,0.0000000000000000e+00,-1.1210197145053466e-03,-5.0851242564739485e-14,-9.0334846546359371e-03,-1.2792538757663288e-12,1.9790604710578914e-14
1.4057146253900041e+03,-9.8884276536393056e-01,0.0000000000000000e+00,-1.1210197143043804e-03,1.1644229799713721e-12,-9.0334846552513337e-03,-2.1121490994360271e-12,-2.3724976927042005e-12
1.4087738519956308e+03,-9.8884276536359339e-01,0.0000000000000000e+00,-1.1210197139827954e-03,1.5401269502023871e-12,-9.0334846568621563e-03,-2.9448563533657191e-12,-3.1455885618925091e-12
1.4118330786012589e+03,-9.8884276536405435e-01,0.0000000000000000e+00,-1.1210197135332323e-03,-3.0588492067270027e-13,-9.0334846580251149e-03,-3.3864267231293232e-12,3.7909485399723058e-13
1.4148923052069354e+03,-9.8884276536361437e-01,0.0000000000000000e+00,-1.1210197130753095e-03,7.4074610424439602e-13,-9.0334846585023998e-03,-3.7834722677310671e-12,-1.6597565263509750e-12
1.4179515318126180e+03,-9.8884276536324955e-01,0.0000000000000000e+00,-1.1210197125588572e-03,1.2498406803898457e-12,-9.0334846598839613e-03,-4.1970689902821564e-12,-2.6670750230550766e-12
1.4210107584183004e+03,-9.8884276536367188e-01,0.0000000000000000e+00,-1.1210197119688005e-03,-4.5312483386501009e-13,-9.0334846609194663e-03,-4.2576905610641931e-12,6.0596503317356111e-13
1.4240699850240269e+03,-9.8884276536313953e-01,0.0000000000000000e+00,-1.1210197114215152e-03,8.5353091805163522e-13,-9.0334846614255060e-03,-4.3162357982885595e-12,-1.9109342247247692e-12
