t,x,y,z,dx,dy,dz,dv_st
1.0462554992374012e+03,-9.9052942534617883e-01,4.5141290506283708e-03,-3.0471456675907672e-04,3.1137796105318270e-03,-7.6401546798654518e-04,-2.1145986159770854e-03,1.0266620665788648e-11
1.0493147258433585e+03,-9.9052816661071863e-01,4.5119820687756869e-03,-3.0605410536455524e-04,3.1130745620592225e-03,-7.6999966743618309e-04,-2.1271313388843810e-03,1.0090414434671402e-11
1.0523739524493158e+03,-9.9052661974862521e-01,4.5098295021921090e-03,-3.0715333881495169e-04,3.1126573103876058e-03,-7.7769667205707105e-04,-2.1391853436380174e-03,9.8914839327335349e-12
1.0554331790552731e+03,-9.9052479993680276e-01,4.5076992541593164e-03,-3.0799781524513801e-04,3.1125375834186253e-03,-7.8703539218571983e-04,-2.1505910108778913e-03,1.1403393000364303e-11
1.0584924056612304e+03,-9.9052272645394901e-01,4.5056193145138791e-03,-3.0857644180914864e-04,3.1127209616992899e-03,-7.9792018683844113e-04,-2.1611854946384577e-03,1.2124422937631609e-11
1.0615516322671876e+03,-9.9052042249868499e-01,4.5036173329425231e-03,-3.0888174855011333e-04,3.1132086958591816e-03,-8.1023169034377673e-04,-2.1708154929582350e-03,1.1198688298463822e-11
1.0646108588731449e+03,-9.9051791492424590e-01,4.5017201793461151e-03,-3.0891009868935510e-04,3.1139976029522475e-03,-8.2382813321590920e-04,-2.1793399664465181e-03,1.0282639414072036e-11
1.0676700854791022e+03,-9.9051523389009488e-01,4.4999535004142423e-03,-3.0866183601439547e-04,3.1150800473851853e-03,-8.3854715988396222e-04,-2.1866327299453758e-03,1.0909233242273331e-11
1.0707293120850595e+03,-9.9051241243410382e-01,4.4983412828344099e-03,-3.0814136141190735e-04,3.1164440095110659e-03,-8.5420812736058949e-04,-2.1925848405803935e-03,1.0427739471197125e-11
1.0737885386910168e+03,-9.9050948597506538e-01,4.4969054353490301e-03,-3.0735713268992661e-04,3.1180732358574437e-03,-8.7061484810091461e-04,-2.1971067074320438e-03,1.0971445590257644e-11
1.0768477652969741e+03,-9.9050649174968508e-01,4.4956654011847558e-03,-3.0632158401370537e-04,3.1199474865891354e-03,-8.8755872130785729e-04,-2.2001298537730261e-03,1.0279286652803418e-11
1.0799069919029314e+03,-9.9050346820300961e-01,4.4946378113772016e-03,-3.0505096391095948e-04,3.1220428554707422e-03,-9.0482218273413295e-04,-2.2016082728354438e-03,1.0416377335786816e-11
1.0829662185088887e+03,-9.9050045434152212e-01,4.4938361896907815e-03,-3.0356509376095435e-04,3.1243321734780380e-03,-9.2218238459262913e-04,-2.2015193305764463e-03,1.0714586824178695e-11
1.0860254451148460e+03,-9.9049748906993995e-01,4.4932707168126151e-03,-3.0188705139253983e-04,3.1267854710832132e-03,-9.3941501073946387e-04,-2.1998641850627595e-03,1.0840315371751785e-11
1.0890846717208033e+03,-9.9049461052745125e-01,4.4929480612056396e-03,-3.0004278736747795e-04,3.1293704942674866e-03,-9.5629812238373635e-04,-2.1966677091962419e-03,1.0846275836229324e-11
1.0921438983267606e+03,-9.9049185544147889e-01,4.4928712805577956e-03,-2.9806068381569168e-04,3.1320532586986676e-03,-9.7261593059250195e-04,-2.1919779219305487e-03,1.0510068386793136e-11
1.0952031249327179e+03,-9.9048925851663450e-01,4.4930397957637924e-03,-2.9597106772919450e-04,3.1347986255282016e-03,-9.8816239515109316e-04,-2.1858649508793371e-03,1.0775867849588395e-11
1.0982623515386751e+03,-9.9048685187328878e-01,4.4934494366779595e-03,-2.9380569199411030e-04,3.1375708868774891e-03,-1.0027445579281480e-03,-2.1784195655064524e-03,1.1269841343164442e-11
1.1013215781446324e+03,-9.9048466455036155e-01,4.4940925564045239e-03,-2.9159719820145584e-04,3.1403343421934357e-03,-1.0161855321613178e-03,-2.1697513340530042e-03,1.1307653039693832e-11
1.1043808047505897e+03,-9.9048272208239785e-01,4.4949582091644638e-03,-2.8937857543993119e-04,3.1430538540368307e-03,-1.0283270838490344e-03,-2.1599864680026718e-03,1.0818336158990861e-11
1.1074400313565470e+03,-9.9048104615833110e-01,4.4960323845900244e-03,-2.8718262868021350e-04,3.1456953714275957e-03,-1.0390317599586751e-03,-2.1492654250686691e-03,1.1095311492681504e-11
1.1104992579625043e+03,-9.9047965436527174e-01,4.4972982896273042e-03,-2.8504146917042428e-04,3.1482264127001202e-03,-1.0481845373891963e-03,-2.1377403449749787e-03,1.1848565191030501e-11
1.1135584845684616e+03,-9.9047856001926993e-01,4.4987366683984587e-03,-2.8298603765903457e-04,3.1506164967509292e-03,-1.0556939853296754e-03,-2.1255723919168523e-03,1.0848511010408401e-11
1.1166177111744189e+03,-9.9047777208233279e-01,4.5003261508989320e-03,-2.8104566947074626e-04,3.1528375150170129e-03,-1.0614929490689873e-03,-2.1129290737965829e-03,1.1242087930440904e-11
1.1196769377803762e+03,-9.9047729515618133e-01,4.5020436201916860e-03,-2.7924770807173091e-04,3.1548640548194015e-03,-1.0655387794057392e-03,-2.0999816017398466e-03,1.1410284787416459e-11
1.1227361643863335e+03,-9.9047712955160183e-01,4.5038645880701774e-03,-2.7761717152411687e-04,3.1566736549341148e-03,-1.0678131462082963e-03,-2.0869023449993926e-03,1.0266434401273726e-11
1.1257953909922908e+03,-9.9047727142298891e-01,4.5057635720692031e-03,-2.7617647434855294e-04,3.1582470037853781e-03,-1.0683214785355277e-03,-2.0738624259023179e-03,1.2322049587965010e-11
1.1288546175982481e+03,-9.9047771295401166e-01,4.5077144648109904e-03,-2.7494520484427752e-04,3.1595680938868494e-03,-1.0670920844030318e-03,-2.0610294889806635e-03,1.1161435395479201e-11
1.1319138442042054e+03,-9.9047844259577478e-01,4.5096908899401565e-03,-2.7393995653555964e-04,3.1606243040139129e-03,-1.0641750050348620e-03,-2.0485656679495225e-03,1.0805670171976091e-11
1.1349730708101627e+03,-9.9047944533508581e-01,4.5116665409983313e-03,-2.7317421100473495e-04,3.1614064544787292e-03,-1.0596406528237123e-03,-2.0366257633739750e-03,1.1774059385061266e-11
1.1380322974161199e+03,-9.9048070299137625e-01,4.5136154972346678e-03,-2.7265826783974724e-04,3.1619088123015678e-03,-1.0535782895455537e-03,-2.0253556356907322e-03,1.1441763490438462e-11
1.1410915240220772e+03,-9.9048219453341679e-01,4.5155125159110328e-03,-2.7239921725163871e-04,3.1621290568485992e-03,-1.0460943881414053e-03,-2.0148908098063063e-03,1.0703969746828077e-11
1.1441507506280345e+03,-9.9048389640548629e-01,4.5173332999093830e-03,-2.7240095030598663e-04,3.1620682201179790e-03,-1.0373109179920847e-03,-2.0053552815338027e-03,1.0330509394407272e-11
1.1472099772339918e+03,-9.9048578285919753e-01,4.5190547398058839e-03,-2.7266420155788891e-04,3.1617305982673764e-03,-1.0273635888539134e-03,-1.9968605117667575e-03,1.1329818516969681e-11
1.1502692038399491e+03,-9.9048782628484566e-01,4.5206551312431753e-03,-2.7318661916497046e-04,3.1611236430265262e-03,-1.0164000793970729e-03,-1.9895045911375599e-03,1.1376198381185534e-11
1.1533284304459064e+03,-9.9048999754156830e-01,4.5221143692230114e-03,-2.7396285804198018e-04,3.1602578290345846e-03,-1.0045782692075234e-03,-1.9833715566562977e-03,1.1206697672605516e-11
1.1563876570518637e+03,-9.9049226628068643e-01,4.5234141213199896e-03,-2.7498469219843256e-04,3.1591465108362251e-03,-9.9206448509148171e-04,-1.9785308417087006e-03,1.1176895350217820e-11
1.1594468836578210e+03,-9.9049460126295208e-01,4.5245379809340323e-03,-2.7624114297507339e-04,3.1578057643660319e-03,-9.7903176905389522e-04,-1.9750368422627243e-03,1.0196026414632797e-11
1.1625061102637783e+03,-9.9049697067063647e-01,4.5254716031532917e-03,-2.7771862087078766e-04,3.1562542122770269e-03,-9.6565816721572162e-04,-1.9729285842400458e-03,1.0817218571901322e-11
1.1655653368697356e+03,-9.9049934241124582e-01,4.5262028246334240e-03,-2.7940107929776874e-04,3.1545128442740378e-03,-9.5212503545505367e-04,-1.9722294800871144e-03,1.0429229587316511e-11
1.1686245634756929e+03,-9.9050168442014808e-01,4.5267217689223798e-03,-2.8127017948096272e-04,3.1526048138389804e-03,-9.3861535531825080e-04,-1.9729471665356230e-03,1.1800322681665418e-11
1.1716837900816502e+03,-9.9050396495612514e-01,4.5270209385744366e-03,-2.8330546643013152e-04,3.1505552337007178e-03,-9.2531204887125185e-04,-1.9750734193060416e-03,1.0810699313879014e-11
1.1747430166876075e+03,-9.9050615290038335e-01,4.5270952941701423e-03,-2.8548455655429442e-04,3.1483909412994846e-03,-9.1239628422512542e-04,-1.9785841454115450e-03,1.0883156210184098e-11
1.1778022432935647e+03,-9.9050821805119804e-01,4.5269423208953597e-03,-2.8778333808342742e-04,3.1461402623908729e-03,-9.0004575898061656e-04,-1.9834394575613092e-03,1.0432954877614973e-11
1.1808614698995220e+03,-9.9051013142343325e-01,4.5265620807225420e-03,-2.9017618565854145e-04,3.1438327444856511e-03,-8.8843295697960123e-04,-1.9895838400528320e-03,1.0652747005224230e-11
1.1839206965054793e+03,-9.9051186554811155e-01,4.5259572499027814e-03,-2.9263619091250839e-04,3.1414988773957471e-03,-8.7772337061553518e-04,-1.9969464188274956e-03,1.0121148079633712e-11
1.1869799231114366e+03,-9.9051339477656108e-01,4.5251331393829520e-03,-2.9513541077676078e-04,3.1391697851809635e-03,-8.6807368929164852e-04,-2.0054413521283895e-03,1.2107286602258683e-11
1.1900391497173939e+03,-9.9051469558194416e-01,4.5240976953820075e-03,-2.9764513502998120e-04,3.1368769071593002e-03,-8.5962995799138131e-04,-2.0149683603597232e-03,1.0875146836042404e-11
1.1930983763233512e+03,-9.9051574686618171e-01,4.5228614773479879e-03,-3.0013617438235892e-04,3.1346516386026894e-03,-8.5252571807081790e-04,-2.0254134156317931e-03,1.0805297642946244e-11
1.1961576029293085e+03,-9.9051653025728770e-01,4.5214376107572006e-03,-3.0257916979577784e-04,3.1325249695645691e-03,-8.4688014467448891e-04,-2.0366496111585315e-03,1.0906625539064407e-11
1.1992168295352658e+03,-9.9051703040206984e-01,4.5198417093723579e-03,-3.0494492263447156e-04,3.1305270922821643e-03,-8.4279621093530377e-04,-2.0485382302868186e-03,1.1096987873315811e-11
1.2022760561412231e+03,-9.9051723524448299e-01,4.5180917652171389e-03,-3.0720474465989174e-04,3.1286869968033702e-03,-8.4035890838829452e-04,-2.0609300314373279e-03,1.2574438005685805e-11
1.2053352827471804e+03,-9.9051713628193172e-01,4.5162080019257164e-03,-3.0933082533318636e-04,3.1270320605478364e-03,-8.3963356561722602e-04,-2.0736667611910981e-03,1.0204408317804335e-11
1.2083945093531377e+03,-9.9051672879875385e-01,4.5142126899152058e-03,-3.1129661293419317e-04,3.1255876196881636e-03,-8.4066431114138140e-04,-2.0865829015652409e-03,1.1833850294351577e-11
1.2114537359590950e+03,-9.9051601205461148e-01,4.5121299208762608e-03,-3.1307720425871073e-04,3.1243765704991066e-03,-8.4347273121554434e-04,-2.0995076493297410e-03,1.1001061648130415e-11
1.2145129625650522e+03,-9.9051498943624261e-01,4.5099853398637198e-03,-3.1464973631302950e-04,3.1234189554027484e-03,-8.4805678255450712e-04,-2.1122671166913924e-03,1.1541601270437240e-11
1.2175721891710095e+03,-9.9051366854756140e-01,4.5078058376543505e-03,-3.1599377238961785e-04,3.1227315965705843e-03,-8.5439000985687574e-04,-2.1246867310429174e-03,1.0342244058847428e-11
1.2206314157769668e+03,-9.9051206124173807e-01,4.5056192034861079e-03,-3.1709167330076760e-04,3.1223277470265711e-03,-8.6242112776835356e-04,-2.1365938015710695e-03,1.1206138879060747e-11
1.2236906423829241e+03,-9.9051018357713716e-01,4.5034537429477182e-03,-3.1792894389931286e-04,3.1222168038577847e-03,-8.7207401323996514e-04,-2.1478202082705631e-03,9.9712051451206182e-12
1.2267498689888814e+03,-9.9050805570143563e-01,4.5013378658386146e-03,-3.1849454433933235e-04,3.1224040611799271e-03,-8.8324815207452279e-04,-2.1582051590611920e-03,1.0757613927125930e-11
1.2298090955948387e+03,-9.9050570164883711e-01,4.4992996520869504e-03,-3.1878115552301485e-04,3.1228905472769439e-03,-8.9581956563156151e-04,-2.1675979506573513e-03,1.1424254626035689e-11
1.2328683222007960e+03,-9.9050314905708969e-01,4.4973664029272402e-03,-3.1878538827606525e-04,3.1236729255897226e-03,-9.0964223659939503e-04,-2.1758606624251099e-03,9.4088725745677940e-12
1.2359275488067533e+03,-9.9050042880325440e-01,4.4955641896166285e-03,-3.1850792725304739e-04,3.1247434769718944e-03,-9.2455002743552228e-04,-2.1828707074286555e-03,9.8339281976222977e-12
1.2389867754127106e+03,-9.9049757455717047e-01,4.4939174094530583e-03,-3.1795360153721272e-04,3.1260901802973905e-03,-9.4035907191147849e-04,-2.1885231642335403e-03,1.0873097926378249e-11
1.2420460020186679e+03,-9.9049462226759311e-01,4.4924483600399107e-03,-3.1713137598220539e-04,3.1276968681802101e-03,-9.5687060255822409e-04,-2.1927328159731282e-03,1.0215584188699722e-11
1.2451052286246252e+03,-9.9049160958846638e-01,4.4911768454874807e-03,-3.1605426018254458e-04,3.1295434691479725e-03,-9.7387415159289059e-04,-2.1954358293107138e-03,1.0204967111349104e-11
1.2481644552305825e+03,-9.9048857525612222e-01,4.4901198247872089e-03,-3.1473913431067025e-04,3.1316063367624204e-03,-9.9115105126690306e-04,-2.1965910167063502e-03,1.0862480849027634e-11
1.2512236818365398e+03,-9.9048555843630681e-01,4.4892911119226780e-03,-3.1320649402386528e-04,3.1338586463391474e-03,-1.0084781465294901e-03,-2.1961806390364312e-03,1.1233892291784288e-11
1.2542829084424970e+03,-9.9048259805690431e-01,4.4887011370575497e-03,-3.1148011977322101e-04,3.1362708541186717e-03,-1.0256316199515059e-03,-2.1942107214539689e-03,1.0157469660043716e-11
1.2573421350484543e+03,-9.9047973214509077e-01,4.4883567755611012e-03,-3.0958667857751838e-04,3.1388112042352936e-03,-1.0423908249541647e-03,-2.1907108732644011e-03,1.0483060032129286e-11
1.2604013616544116e+03,-9.9047699718358562e-01,4.4882612485924742e-03,-3.0755526860574750e-04,3.1414462779370050e-03,-1.0585420239598298e-03,-2.1857336207008046e-03,1.0989699512720106e-11
1.2634605882603689e+03,-9.9047442750703363e-01,4.4884140965794420e-03,-3.0541691888250912e-04,3.1441415570286286e-03,-1.0738819341414851e-03,-2.1793532791664519e-03,9.8927877843379953e-12
1.2665198148663262e+03,-9.9047205475275979e-01,4.4888112260695976e-03,-3.0320405803817919e-04,3.1468619922959285e-03,-1.0882209890599182e-03,-2.1716644070836049e-03,1.0883901268243789e-11
1.2695790414722835e+03,-9.9046990737440199e-01,4.4894450256714354e-03,-3.0094996633491720e-04,3.1495725735270451e-03,-1.1013862413684627e-03,-2.1627798969020410e-03,1.1005531996488572e-11
1.2726382680782408e+03,-9.9046801023572417e-01,4.4903045454362401e-03,-2.9868822534271522e-04,3.1522388655112867e-03,-1.1132238488597013e-03,-2.1528287689851636e-03,1.1373776942491532e-11
1.2756974946841981e+03,-9.9046638428456590e-01,4.4913757334097831e-03,-2.9645217911050616e-04,3.1548275211364836e-03,-1.1236010997589529e-03,-2.1419537398644417e-03,1.0575819760560989e-11
1.2787567212901554e+03,-9.9046504631539856e-01,4.4926417198365718e-03,-2.9427441923253304e-04,3.1573067454652914e-03,-1.1324079570641521e-03,-2.1303086394238394e-03,1.0562222450971603e-11
1.2818159478961127e+03,-9.9046400881650409e-01,4.4940831398303125e-03,-2.9218630461977076e-04,3.1596467171456383e-03,-1.1395581164560520e-03,-2.1180557499905239e-03,1.0729115456342698e-11
1.2848751745020700e+03,-9.9046327990251137e-01,4.4956784839434352e-03,-2.9021752463626374e-04,3.1618199509177232e-03,-1.1449895920038200e-03,-2.1053631362468509e-03,1.0514538735151293e-11
1.2879344011080273e+03,-9.9046286332583078e-01,4.4974044674995764e-03,-2.8839571221546574e-04,3.1638016040079638e-03,-1.1486648550913525e-03,-2.0924020275717892e-03,1.1265184730291366e-11
1.2909936277139846e+03,-9.9046275855843935e-01,4.4992364087175635e-03,-2.8674611110126810e-04,3.1655697287977938e-03,-1.1505705657706145e-03,-2.0793443055645774e-03,1.1492799967527388e-11
1.2940528543199418e+03,-9.9046296093802300e-01,4.5011486069709465e-03,-2.8529129923596101e-04,3.1671054648936738e-03,-1.1507169440065912e-03,-2.0663601393054506e-03,1.0216329246759414e-11
1.2971120809258991e+03,-9.9046346186793410e-01,4.5031147144774424e-03,-2.8405096844282555e-04,3.1683931780552644e-03,-1.1491368311119521e-03,-2.0536158000132375e-03,1.0310579091310499e-11
1.3001713075318564e+03,-9.9046424905855845e-01,4.5051080944088009e-03,-2.8304175857963925e-04,3.1694205558532662e-03,-1.1458844962420889e-03,-2.0412716762757172e-03,1.0069366544485092e-11
1.3032305341378137e+03,-9.9046530680533507e-01,4.5071021604849871e-03,-2.8227714305816719e-04,3.1701786497847061e-03,-1.1410342421198649e-03,-2.0294805012053426e-03,1.0013114660978315e-11
1.3062897607437710e+03,-9.9046661629062627e-01,4.5090706954957725e-03,-2.8176736171659568e-04,3.1706618819686561e-03,-1.1346788577764055e-03,-2.0183857937676481e-03,1.1752825230360033e-11
1.3093489873497283e+03,-9.9046815590106052e-01,4.5109881453855947e-03,-2.8151939606220494e-04,3.1708680197361869e-03,-1.1269279654487763e-03,-2.0081205094337313e-03,1.1164415627717972e-11
1.3124082139556856e+03,-9.9046990155821735e-01,4.5128298886140620e-03,-2.8153698186124106e-04,3.1707981099619335e-03,-1.1179063000951173e-03,-1.9988058894232748e-03,1.0428484529256820e-11
1.3154674405616429e+03,-9.9047182705022274e-01,4.5145724812493751e-03,-2.8182065397540850e-04,3.1704563987379748e-03,-1.1077519513508216e-03,-1.9905504933990098e-03,1.0928232222795487e-11
1.3185266671676002e+03,-9.9047390436328486e-01,4.5161938770030491e-03,-2.8236781831877575e-04,3.1698502267107076e-03,-1.0966145958640761e-03,-1.9834493983330527e-03,1.0581407696008681e-11
1.3215858937735575e+03,-9.9047610401148645e-01,4.5176736246063812e-03,-2.8317284661466920e-04,3.1689899012342752e-03,-1.0846537358464303e-03,-1.9775835448507168e-03,1.0544899851083755e-11
1.3246451203795148e+03,-9.9047839535911830e-01,4.5189930443816674e-03,-2.8422719013771413e-04,3.1678885593890665e-03,-1.0720369535194285e-03,-1.9730192126695321e-03,1.0284874588251113e-11
1.3277043469854721e+03,-9.9048074693818811e-01,4.5201353853816569e-03,-2.8551950929973696e-04,3.1665620121429051e-03,-1.0589381872972981e-03,-1.9698076084762538e-03,1.1515337973833081e-11
1.3307635735914293e+03,-9.9048312675744554e-01,4.5210859650742855e-03,-2.8703581677005523e-04,3.1650285818299794e-03,-1.0455360282555226e-03,-1.9679845517556220e-03,1.0562594980001447e-11
1.3338228001973866e+03,-9.9048550260986923e-01,4.5218322936053908e-03,-2.8875963274037998e-04,3.1633089154482806e-03,-1.0320120322681037e-03,-1.9675702476026481e-03,1.1751148849725726e-11
1.3368820268033439e+03,-9.9048784237050214e-01,4.5223641840276101e-03,-2.9067215161968714e-04,3.1614258014279603e-03,-1.0185490383005646e-03,-1.9685691390080983e-03,1.0448228567838667e-11
1.3399412534093012e+03,-9.9049011429809919e-01,4.5226738489426918e-03,-2.9275242021013179e-04,3.1594039523765096e-03,-1.0053294857819139e-03,-1.9709698359146001e-03,1.1927541345357893e-11
1.3430004800152585e+03,-9.9049228732880190e-01,4.5227559847318393e-03,-2.9497752810524175e-04,3.1572697942344793e-03,-9.9253371727003881e-04,-1.9747451219544157e-03,1.0336656123399733e-11
1.3460597066212158e+03,-9.9049433137810716e-01,4.5226078422867556e-03,-2.9732281148692576e-04,3.1550512141578237e-03,-9.8033826078369746e-04,-1.9798520450774516e-03,1.0895449668169020e-11
1.3491189332271731e+03,-9.9049621763788076e-01,4.5222292848493351e-03,-2.9976207206474937e-04,3.1527773116547123e-03,-9.6891407933274998e-04,-1.9862321015014003e-03,1.2210663408041001e-11
1.3521781598331304e+03,-9.9049791887909644e-01,4.5216228291469120e-03,-3.0226781266914367e-04,3.1504781162266090e-03,-9.5842478925667329e-04,-1.9938115271562625e-03,1.0828953236341475e-11
1.3552373864390877e+03,-9.9049940975836548e-01,4.5207936702121995e-03,-3.0481149164277374e-04,3.1481842807862728e-03,-9.4902484299530521e-04,-2.0025017131528595e-03,1.1035706847906112e-11
1.3582966130450450e+03,-9.9050066712147011e-01,4.5197496861595389e-03,-3.0736379750830473e-04,3.1459267650975585e-03,-9.4085768283636018e-04,-2.0121997644726173e-03,1.1842418462038040e-11
1.3613558396510023e+03,-9.9050167030824454e-01,4.5185014186668350e-03,-3.0989494495468965e-04,3.1437364874022222e-03,-9.3405388107048459e-04,-2.0227892225151067e-03,1.0349508374929428e-11
1.3644150662569596e+03,-9.9050240145470847e-01,4.5170620277180523e-03,-3.1237499297827841e-04,3.1416439518566468e-03,-9.2872928234100094e-04,-2.0341409716499517e-03,1.1576432734727859e-11
1.3674742928629169e+03,-9.9050284578111325e-01,4.5154472157499939e-03,-3.1477418469843442e-04,3.1396788718294688e-03,-9.2498317602940361e-04,-2.0461143486733883e-03,1.1491496115922928e-11
1.3705335194688741e+03,-9.9050299187029234e-01,4.5136751171330220e-03,-3.1706330742811462e-04,3.1378697610569108e-03,-9.2289653592736443e-04,-2.0585584712192605e-03,1.0818149894475939e-11
1.3735927460748314e+03,-9.9050283192142274e-01,4.5117661514620646e-03,-3.1921407061897341e-04,3.1362435253292180e-03,-9.2253036446166004e-04,-2.0713137957299264e-03,1.1077616363763811e-11
1.3766519726807887e+03,-9.9050236197365704e-01,4.5097428362298733e-03,-3.2119949748735880e-04,3.1348250505821252e-03,-9.2392419271880577e-04,-2.0842139097074970e-03,1.1099968105554583e-11
1.3797111992867460e+03,-9.9050158209250994e-01,4.5076295575664348e-03,-3.2299432495811234e-04,3.1336367918833371e-03,-9.2709478853836291e-04,-2.0970875544675778e-03,1.1112447828054427e-11
1.3827704258927033e+03,-9.9050049650795657e-01,4.5054522986855963e-03,-3.2457540511629870e-04,3.1326983794022606e-03,-9.3203512721451443e-04,-2.1097608650308122e-03,1.2403447180986404e-11
1.3858296524986606e+03,-9.9049911369445232e-01,4.5032383257977461e-03,-3.2592209979719896e-04,3.1320262520907836e-03,-9.3871368228204410e-04,-2.1220598033011725e-03,1.1093448847532274e-11
1.3888888791046179e+03,-9.9049744638924730e-01,4.5010158343836105e-03,-3.2701665902169460e-04,3.1316333166453766e-03,-9.4707408950422955e-04,-2.1338127494524945e-03,1.0863412171602247e-11
1.3919481057105752e+03,-9.9049551153358684e-01,4.4988135598459508e-03,-3.2784457296279796e-04,3.1315286668608540e-03,-9.5703523021162251e-04,-2.1448532050741711e-03,1.0887626558542251e-11
1.3950073323165325e+03,-9.9049333013765195e-01,4.4966603569274498e-03,-3.2839488642750011e-04,3.1317173508852492e-03,-9.6849177619384719e-04,-2.1550225516921689e-03,9.9710188806056962e-12
1.3980665589224898e+03,-9.9049092706329689e-01,4.4945847569006327e-03,-3.2866046517454947e-04,3.1322002058391547e-03,-9.8131521951316802e-04,-2.1641727988453768e-03,1.0474491864442826e-11
1.4011257855284471e+03,-9.9048833072084830e-01,4.4926145107636959e-03,-3.2863820353194430e-04,3.1329737738061015e-03,-9.9535539942552376e-04,-2.1721692495694973e-03,1.0591652244329452e-11
1.4041850121344044e+03,-9.9048557268629966e-01,4.4907761286822369e-03,-3.2832916391423530e-04,3.1340302912131481e-03,-1.0104425213630641e-03,-2.1788930075160146e-03,1.0573584586381909e-11
1.4072442387403617e+03,-9.9048268723997024e-01,4.4890944278218959e-03,-3.2773864055519206e-04,3.1353577682065011e-03,-1.0263896411688567e-03,-2.1842432494278145e-03,9.7819603979587556e-12
1.4103034653463189e+03,-9.9047971083746611e-01,4.4875921000854281e-03,-3.2687614176489185e-04,3.1369401498221919e-03,-1.0429955716776407e-03,-2.1881391906259542e-03,1.0603945702314378e-11
1.4133626919522762e+03,-9.9047668152049428e-01,4.4862893115261036e-03,-3.2575528755434752e-04,3.1387575671412088e-03,-1.0600481492700764e-03,-2.1905216783680622e-03,1.0111834853887557e-11
1.4164219185582335e+03,-9.9047363828699342e-01,4.4852033448881017e-03,-3.2439362241713153e-04,3.1407866564850031e-03,-1.0773277829528860e-03,-2.1913543592491191e-03,1.0077748447656629e-11
1.4194811451641908e+03,-9.9047062043063228e-01,4.4843482962246932e-03,-3.2281234613551870e-04,3.1430009578039212e-03,-1.0946111925986823e-03,-2.1906243806510788e-03,1.0944437235593797e-11
1.4225403717701481e+03,-9.9046766687006438e-01,4.4837348329282694e-03,-3.2103596819085762e-04,3.1453713701437777e-03,-1.1116752391526763e-03,-2.1883426031958915e-03,9.9542550742626202e-12
1.4255995983761054e+03,-9.9046481548791654e-01,4.4833700209337378e-03,-3.1909189452539909e-04,3.1478666483134967e-03,-1.1283007410926027e-03,-2.1845433186939455e-03,1.0742526501417159e-11
1.4286588249820627e+03,-9.9046210249081923e-01,4.4832572247974810e-03,-3.1700995754146006e-04,3.1504539454167953e-03,-1.1442761738400531e-03,-2.1792834861623697e-03,1.0407809168100356e-11
1.4317180515880200e+03,-9.9045956181531380e-01,4.4833960817362729e-03,-3.1482190215015852e-04,3.1530993611218402e-03,-1.1594011574913576e-03,-2.1726415160904602e-03,1.0456610471010208e-11
1.4347772781939773e+03,-9.9045722458733365e-01,4.4837825496805810e-03,-3.1256084213092085e-04,3.1557685047141544e-03,-1.1734896432790132e-03,-2.1647156478640183e-03,9.7206793725490559e-12
1.4378365047999346e+03,-9.9045511865274027e-01,4.4844090250569469e-03,-3.1026070142574651e-04,3.1584270417476072e-03,-1.1863727286978154e-03,-2.1556219784237330e-03,1.0198447853326796e-11
1.4408957314058919e+03,-9.9045326818391244e-01,4.4852645250618812e-03,-3.0795565500149591e-04,3.1610412255312654e-03,-1.1979010443372573e-03,-2.1454922089718417e-03,1.1043343693017958e-11
1.4439549580118492e+03,-9.9045169337171057e-01,4.4863349263523566e-03,-3.0567958301857764e-04,3.1635783914618371e-03,-1.2079466769887581e-03,-2.1344711823285609e-03,1.0390486568212508e-11
1.4470141846178064e+03,-9.9045041020567759e-01,4.4876032524000416e-03,-3.0346555095930319e-04,3.1660074073542235e-03,-1.2164046086603486e-03,-2.1227142849880630e-03,1.2232083827257156e-11
1.4500734112237637e+03,-9.9044943033639121e-01,4.4890499987086932e-03,-3.0134532620254041e-04,3.1682990877827848e-03,-1.2231936721354142e-03,-2.1103847861167402e-03,1.0462757200002669e-11
1.4531326378297210e+03,-9.9044876102811052e-01,4.4906534862174342e-03,-2.9934893971115260e-04,3.1704265347092669e-03,-1.2282570400702353e-03,-2.0976511810560238e-03,1.1144112795591353e-11
1.4561918644356783e+03,-9.9044840518134936e-01,4.4923902335714016e-03,-2.9750429914379153e-04,3.1723654473891950e-03,-1.2315622737162357e-03,-2.0846845986633744e-03,1.0690186172723769e-11
1.4592510910416356e+03,-9.9044836143175818e-01,4.4942353370951713e-03,-2.9583685715195001e-04,3.1740943559103590e-03,-1.2331009770328860e-03,-2.0716563235553859e-03,1.1170376092195511e-11
1.4623103176475929e+03,-9.9044862430606406e-01,4.4961628517641026e-03,-2.9436933682396710e-04,3.1755948145376187e-03,-1.2328880993955904e-03,-2.0587354728540475e-03,1.0660383850336077e-11
1.4653695442535502e+03,-9.9044918443231589e-01,4.4981461644319747e-03,-2.9312151388399073e-04,3.1768515343562854e-03,-1.2309609426607304e-03,-2.0460868571840459e-03,9.8756514489650721e-12
1.4684287708595075e+03,-9.9045002879076405e-01,4.5001583542119365e-03,-2.9211005382691677e-04,3.1778524725948358e-03,-1.2273779239694305e-03,-2.0338690446307208e-03,1.1083204299211503e-11
