x,y,z,dx,dy,dz,dv_st
-0.9888463010358675,3.214715485966702e-06,-0.0010874082238023748,-4.7483151290484175e-05,-0.00901678736502782,4.1712544852649756e-05,6.0208219528198866e-05
-0.9888679171827542,-2.751679742740062e-05,-0.0011402028398243558,-1.1009915696576196e-05,-0.008997381003325703,-1.6826620824814423e-05,4.1994712829590024e-05
-0.9888627392686504,-3.3509970645394715e-05,-0.0010752804432214225,1.6791379983196841e-06,-0.009023325073866047,-1.1795330221631753e-05,2.9249367904663003e-05
-0.9888424065196183,2.8616012123744407e-05,-0.0010960569111899362,2.83188760305734e-05,-0.009003097610628709,-3.4771364198152656e-06,-8.315885925292966e-06
-0.9888548064652969,-6.557067192559075e-06,-0.0010815420180533318,-4.8846663834420274e-05,-0.009046961810718896,3.442759244576683e-05,8.745026588440069e-05
-0.9888560870056505,4.099608371809963e-05,-0.001112381901005062,-4.4569937711788114e-05,-0.009039001232482947,-1.0072759922582741e-06,0.00012060929450988978
-0.9888018357255262,3.451628971959379e-05,-0.0011496684721198447,3.4931930294461984e-05,-0.00901558418893955,-6.249657240411269e-06,-0.00013005781517029045
-0.9888791811254496,4.8662671286361184e-05,-0.0010920407987802686,1.0709946688091502e-05,-0.009036228985944254,6.051703370412207e-06,0.00014288419151306417
-0.9888046751974728,4.3389640790810226e-05,-0.0011098477566777172,-2.071430606763008e-05,-0.009052392344505935,1.1889344069060046e-05,-4.128471794128435e-05
-0.9888616280153449,-3.2939278528192085e-05,-0.0011083567919885121,1.8872114611409757e-05,-0.008986423461312988,-1.8176115507965043e-05,-7.565876770019525e-06
-0.9888719304501155,2.4184339833944525e-05,-0.0011147800449667685,7.328244140799177e-07,-0.008994499982673656,-3.844979414112644e-05,9.128572044372695e-05
-0.9888593591239851,-3.4643161469901164e-05,-0.001088983838173279,2.6732467687531397e-05,-0.009022549208814616,-6.449950906608473e-06,-7.90988159179687e-06
-0.988813435678518,-3.3584081930971836e-05,-0.0010975835626784202,-4.180361350523159e-05,-0.009000822872267621,-7.67133242284306e-06,-8.005141639709582e-05
-0.9888810605531897,2.8039869746476542e-06,-0.0011545743040771903,6.790366327450675e-06,-0.009064401608229163,1.2114398143616235e-06,0.00010905713310241881
-0.9888873512557459,-1.29273326387366e-05,-0.0011221362806087252,4.9286236778104876e-05,-0.009046598557696206,-3.240191518319682e-06,7.180537452697845e-05
-0.9888643808716274,-2.7675199800473917e-05,-0.0010873788705257207,7.941478383990645e-06,-0.008990949307596975,-1.9377047358431712e-05,2.0527468109130856e-05
-0.9888248988969003,3.28405022577796e-05,-0.001145795118947033,-4.313552201064182e-06,-0.009048928979176,1.5165833126230952e-05,-1.618696060180668e-05
-0.9888827898708246,-2.6542158648555917e-06,-0.0011320947669529512,1.0209187089645515e-05,-0.009050647397209472,2.696456626188286e-05,0.00010616961593628104
-0.9888643023025928,4.7864616522308894e-05,-0.0011125797970932326,4.2399792896611485e-05,-0.009000100859625193,-4.915149214454906e-05,5.23922042846684e-05
-0.9888230451141495,-2.977065985728531e-05,-0.0011692089136837662,-2.428647061545167e-05,-0.00904312842570255,3.0020590621284706e-05,-6.386026725769113e-05
-0.9888111058383525,1.3259121500698635e-05,-0.0011346821827518266,4.911584981765796e-05,-0.008993687172835621,2.7938380903895897e-05,-0.00013969094047546645
-0.9888766717254236,4.2166002279852125e-06,-0.001138802612537119,1.1208910236492663e-06,-0.008984458222688363,4.7984602691343494e-05,8.186407127380485e-05
-0.9888229501335417,4.000788620200674e-05,-0.0011384642450656681,3.4877734411447656e-05,-0.009030448625257693,4.1827738802768635e-05,-5.689196891784722e-05
-0.9888472734447412,-2.1983173795900004e-05,-0.0011202385022153554,-4.39456540577882e-05,-0.009027650037313664,2.3820773474632883e-05,3.437257385253906e-05
-0.9888245350706306,-1.6867237063140418e-06,-0.0010999765217201084,-2.1863668381021814e-05,-0.009056450358324267,4.3585797251566594e-05,-2.0043030166625983e-05
-0.9888373899276819,-4.4429237337971044e-05,-0.001093069374328871,2.9430787793917294e-05,-0.009025426786586672,-3.952642388389495e-05,-8.265362510681269e-05
-0.9888026220618269,4.1109768881684275e-06,-0.001110947334250942,3.261194397621867e-05,-0.00906525980510406,1.3778423412321695e-06,-0.00012979851455688707
-0.9888237263102045,-3.5374207199697194e-06,-0.0011073229619524723,2.9521734778813207e-05,-0.009059850297217302,-1.621657355160108e-05,-7.540639686584572e-05
-0.988806687371515,-1.9805890062648534e-05,-0.001085905865100201,3.8864065579582264e-05,-0.009081219447807957,1.3494552211232078e-05,-0.00013608494377136476
-0.9888129757047853,1.4590875095782441e-05,-0.001157593835536588,2.844077179540119e-05,-0.009059939143433027,-2.4415635169003825e-05,-9.764819526672516e-05
-0.9888582711962401,3.242459836425701e-05,-0.0011098387236171338,4.285858691563823e-05,-0.009036089075365778,2.1328607132196487e-05,3.5300745391845724e-05
-0.9888389414748502,-8.720206623108684e-06,-0.0010955028298121924,-4.3252809322656925e-05,-0.00900782114316406,-5.40983228346962e-06,1.8860129928588883e-05
-0.9888069550633312,-2.3040007847860877e-05,-0.0011558433769081012,-2.3863936909675806e-05,-0.009021472023559239,-1.1472654642856054e-05,-0.00010978785324096863
-0.988891120542716,4.342050179475464e-05,-0.001147971515476686,1.1477327917941709e-05,-0.009020671184759323,3.578939949440282e-05,0.00015773920211792293
-0.9888379065229184,3.499920012112791e-05,-0.0011420204616176331,-3.1844510694872244e-05,-0.009037144488412448,-3.694236668051549e-05,4.4387297058105714e-05
-0.9887971016936835,-2.9109683237890694e-05,-0.0010947863842694265,7.447140458117734e-06,-0.009044662915341704,-1.3052857744507021e-05,-0.0001554222927093535
-0.9888485457165979,2.3011325714397115e-05,-0.0011069665833492877,-3.866473571904297e-05,-0.00907983704160052,-3.90857183598795e-05,9.033206481933729e-05
-0.9888739287201099,-4.5153078710147354e-05,-0.0010731337625957613,-3.381459297152165e-05,-0.00906930993172449,4.135668813916047e-06,0.00010030923004150552
-0.9888318549107047,-2.920151376777912e-05,-0.0011123644438982352,1.6745277751847739e-07,-0.009079228372236021,-3.841158871748575e-05,-4.250558395385763e-05
-0.9888150703992513,4.920799064117103e-05,-0.0011409053113116017,1.7382287724371364e-05,-0.009037519299858016,-3.9338410882362275e-05,-5.4991397857666506e-05
-0.9888353929795182,3.079185326190367e-05,-0.0011625805128854473,4.3116321196124336e-05,-0.009062709435466389,-2.6791099167661582e-05,-3.3689329910278304e-05
-0.9888367884711462,-3.089273443648647e-05,-0.00116813493841954,4.869752625589678e-05,-0.009020828204488941,2.6319723849311596e-05,-0.00010316338806152511
-0.9888058793953289,4.5781223571272804e-05,-0.0011353187428427061,4.9531273135782747e-05,-0.009051130539350633,-4.161351935060247e-05,-0.00010974177932739441
-0.9888700801702985,1.113961441547885e-05,-0.0010749561800170884,-1.1023355118961517e-05,-0.009073927104909736,-1.4508449749262945e-05,0.00011873066253662315
-0.9888120800794448,1.6800681656347628e-05,-0.0011371759861571154,-4.71592263503998e-05,-0.009018279591335599,4.966076607066346e-05,-3.303547782897945e-05
-0.9887998778987244,3.2192032044137335e-05,-0.001127603326102974,-1.2833426079435447e-05,-0.0090601670555864,4.852287344050179e-05,-7.185035591125577e-05
-0.9888410891123324,4.0364889435409935e-05,-0.0010911569110257147,-1.3833636394606983e-05,-0.009044115244048556,4.433847027541145e-05,5.4396057128906734e-05
-0.9887989581560891,4.225711680424371e-05,-0.001098057268137335,-1.4637072001940906e-05,-0.009047023261664478,-1.1467839421051842e-05,-6.482647056579665e-05
-0.9888640502459516,4.999564023789437e-05,-0.001134078738043384,4.514943254526456e-05,-0.009027086004347047,1.971009626642598e-05,5.8057224655151934e-05
-0.9888203518351755,-1.0330887259549881e-05,-0.0011278994875405996,-2.4451374203601617e-06,-0.009005109989278339,8.794915964979331e-06,-8.067198600769155e-05
-0.9888856658870796,-3.674632629462195e-05,-0.001078863454923043,4.466989186898621e-05,-0.009031224525668773,-2.7389875193222983e-05,5.1700606536865644e-05
-0.9888758120456334,-6.564310685396114e-06,-0.0011249882661860016,1.6515470056084117e-05,-0.009014639646906535,2.797157901917611e-06,6.565614051818924e-05
-0.9888547141609701,-3.138964017793106e-05,-0.0011581969703035064,-5.449741994703779e-06,-0.008987481853534974,2.629274250284158e-05,-9.426687240600593e-06
-0.9888360589909808,3.336988114766143e-05,-0.0010731564989472154,-3.8743877647880066e-08,-0.0090025348350732,-3.27994839884889e-05,7.871883010864253e-06
-0.9888028641054204,3.590784515008505e-05,-0.0011649514497352807,1.0757335280008288e-05,-0.009069763452181192,5.863912270400582e-06,-8.748831748962532e-05
-0.9888650955182946,3.755008526202709e-05,-0.0011364702454180436,-4.617053480801087e-05,-0.009024849784107423,3.802800010736308e-05,0.00013720415229797616
-0.9888927423041867,-4.345721612580381e-05,-0.0011490938620539624,-4.865047443921092e-05,-0.009028601271348248,1.3620503859032127e-05,0.0001439675903320339
-0.9888243196745989,2.3412790548178422e-05,-0.0011676403933429187,5.363934873274084e-06,-0.009057823087671417,1.885952212630724e-06,-3.6973041534423876e-05
-0.9888870437139873,-4.450422191291359e-06,-0.0011467279424371378,-3.7925941665709256e-05,-0.009081018128774333,3.0385487196414896e-05,0.00017027596321106286
-0.9888378504047902,3.262998471358625e-05,-0.0011453476420552645,1.8317246924270863e-05,-0.009081202226000226,6.413014749333398e-06,8.873348617553714e-06
-0.9888128874366442,-9.109405588468068e-06,-0.001161215761820696,-3.9211945339423354e-05,-0.008993082351819483,-4.478790722433479e-05,-7.687799873352153e-05
-0.9888536282185183,-2.0791655583352454e-05,-0.0011150598564127253,2.1114337266771258e-05,-0.009014809855439647,-2.5023183274894126e-05,-1.383069725036625e-05
-0.9888923383161593,-3.473832131236116e-05,-0.0010914831900715849,3.998295383976765e-05,-0.009046392467241373,3.3102744424693576e-05,8.158412475586053e-05
-0.9888625355341059,1.800195270607581e-05,-0.0011648950586132492,-8.243266317381888e-06,-0.009005565276471963,2.538640007509938e-05,6.438845367431713e-05
-0.9888854224494238,-1.2176060913096842e-05,-0.0010843033442971236,1.5654055468552744e-05,-0.00899355927918237,3.505853397147397e-05,9.001029319763318e-05
-0.988846947295032,3.609300783908432e-05,-0.0011107821798327189,4.9093002488228664e-05,-0.0090090112612509,4.336637202261272e-05,-7.89333992004394e-06
-0.9888090962811438,4.0456146319353904e-05,-0.001150028916950186,-3.325374183136915e-05,-0.009061297729229418,3.2291978331495865e-06,-2.361275596618649e-05
-0.9888900557821935,1.3494432037290395e-05,-0.001154126566002979,-3.945054406242286e-05,-0.009037858996195714,1.7113375069829172e-05,0.0001808510044097936
-0.9888300284955633,-2.1803800343460025e-05,-0.0011341940755595545,1.0950944677973722e-05,-0.009034228688366288,-3.0240510769525587e-05,-6.934625778198326e-05
-0.9888637639415987,-2.9230480352636868e-05,-0.001084869670124544,-4.173425705329818e-05,-0.00898442252945194,-6.9227965152164595e-06,6.38900058746345e-05
-0.9888746266343502,-3.0527076437899095e-05,-0.0010733290405178352,-4.49278057324068e-05,-0.008995385886123187,-1.7498730917864337e-05,0.00010188794975280926
-0.9888400133883951,2.0494072271403997e-05,-0.0011309389084922065,2.390610345855841e-05,-0.00901750712339687,-1.5113950279682012e-05,-1.9834032058715824e-05
-0.9888847704724858,1.8511594137836765e-05,-0.0010882523044473417,4.685361865561642e-05,-0.009046140744890614,-4.4356163761570514e-05,9.943433570861974e-05
-0.988855723076323,-3.853039467564107e-05,-0.0011283522188166347,4.3606770932609006e-05,-0.009006907841272546,-4.0277216462722666e-05,-5.085165214538614e-05
-0.9888862428447026,-3.0691362774611466e-05,-0.001090281883130418,-2.1603357736832026e-05,-0.00899583635380241,8.898909265247354e-06,0.0001105025398254413
-0.988868302583081,-2.7209730024740277e-05,-0.0011159420152827663,-3.279170343787974e-05,-0.009067011077497682,3.69677621757557e-05,9.252899856567525e-05
-0.9888470079435153,-4.2321367314537907e-05,-0.0010890552708528063,3.7605325961237524e-05,-0.009017991703784934,-3.029487797600287e-05,-6.267345085144113e-05
-0.988837239925332,1.3860571967597768e-05,-0.0011161338670695447,2.4849534885021887e-06,-0.009024298865196732,-2.7397684877026537e-07,-7.827281570434565e-06
-0.9888254055631415,3.245040793032137e-05,-0.001094235824662176,2.216700102086793e-06,-0.009035203937034752,4.0629436877273954e-05,-1.619857864379887e-05
-0.988856195544554,2.695475354210053e-05,-0.001151748673536892,4.826782184201515e-05,-0.009058187747744723,1.2268327775760078e-05,1.8829416275024432e-05
-0.9888514410710125,-2.5602459726106463e-05,-0.0011067018396459774,3.308110149319592e-05,-0.009016842257602516,-4.048724055164897e-05,-3.4305386352539063e-05
-0.9888572050143369,-4.906783425724447e-05,-0.0011678166542832824,5.393247188084176e-06,-0.00906801702354685,-5.410434885159701e-06,-5.74032821655273e-06
-0.9887998860360758,2.9014654420145793e-05,-0.0011128913362574854,-4.691635822244668e-05,-0.009067949286413962,6.154700330501093e-06,-3.8145645904541096e-05
-0.9888053360473146,3.475833751053933e-05,-0.001089892735504458,3.213212144806708e-05,-0.009030177143232423,2.4933935114629027e-06,-0.00010198171234131022
-0.988855396371997,-8.564557538742922e-06,-0.0011661686198173298,4.03715379036754e-05,-0.009004303366127791,4.8494255896499717e-05,-2.6394662475585882e-05
-0.9888591263065868,-3.959129419252392e-05,-0.0011309192432514019,4.282974975357386e-05,-0.008993970038116517,2.1108629098948538e-05,-4.402749366760277e-05
-0.9888540941375918,-4.1768361798513346e-05,-0.0010808594804519354,-1.6028326926437815e-05,-0.00900697660162832,3.5482508071473765e-05,9.462129592895516e-06
-0.9888546516969546,2.1765023604591683e-05,-0.0010782461281244676,-4.083328600235276e-05,-0.009066545396284228,-2.7307785715924894e-05,0.00010965438652038757
-0.9888692175052829,-2.4675219365818892e-05,-0.0010739758454486772,-3.304402518799541e-05,-0.009027431383134886,-1.3051731626065625e-05,9.059827194214003e-05
-0.9888775650743274,2.2456242712515563e-06,-0.0011617842700380272,-4.60708868580284e-05,-0.008997390594516165,3.138102337919803e-05,0.00012762059669494858
-0.9888080583286092,-1.4006942292722225e-05,-0.001141709607166175,-4.7890962559136723e-05,-0.00901893790362598,3.704794931871008e-05,-7.224621849060152e-05
-0.9888901697791445,1.1009600466029036e-05,-0.0010832247064459643,-3.90136138211338e-05,-0.009040045757510311,3.972339643283902e-05,0.00019219340133667375
-0.9888493449367423,1.6845220861758328e-05,-0.0011257168244426662,1.6327924426682567e-05,-0.009026947161011729,2.660164926380817e-05,1.5991760253906294e-05
-0.9887975456222686,-2.3501642934731995e-05,-0.001148495276216065,1.3423823430416419e-05,-0.009030916439859102,1.8951913336937255e-05,-0.0001674916934967073
-0.9888229194291813,-1.2573974581608904e-05,-0.0011231684727617374,-8.320567661423491e-06,-0.008983840843485622,1.737227014747934e-05,-7.549913597107034e-05
-0.9888867260618808,3.5383361108151604e-05,-0.001158082018877123,-4.507814308426427e-05,-0.009019441968976185,-5.995836996110407e-06,0.00018891852951050177
-0.9888821815659304,-1.0472729774716305e-05,-0.0010940773711154833,-2.0133351993935355e-06,-0.009083460968825749,-2.7560887602121977e-05,0.00012455199356079322
-0.9888326820433417,-1.2164484962986977e-05,-0.0011219762472532068,-3.250289836398577e-05,-0.009055807096381398,3.830741596986049e-05,-1.4225654602050785e-07
-0.9887938073693125,4.858911166328945e-05,-0.0011477689921711323,-2.2946613969741987e-05,-0.00899088667883905,-1.2484213093917431e-05,-9.262114219665668e-05
-0.9888392470597629,-4.867314733995466e-05,-0.001112174817268488,-4.0255101077490345e-05,-0.009013967162001871,-4.890301257858754e-05,-2.133950881958007e-05
-0.9888236851705644,-5.863294002339204e-06,-0.0011203821673553686,1.7821116209300718e-05,-0.009002084607900725,1.1989838225549442e-05,-8.627070045471317e-05
